logFC,AveExpr,t,P.Value,adj.P.Val,B,transcript_id,gene_name,transcript_type,contrast
8.58151753643484,-0.173632114856802,2.7459257393185,0.0564744714580731,0.733481482836442,-4.59415790306964,ENST00000607769.1,ENSG00000272438,lncRNA,vsmc_C224Y_cluster_CAD_vs_ISO
3.04668660712927,0.223753195888819,2.09754452514033,0.109857012417782,0.733481482836442,-4.5922172425674,ENST00000448179.1,ENSG00000230699,lncRNA,vsmc_C224Y_cluster_CAD_vs_ISO
4.73560237186455,-2.7533000075684,1.59245411171763,0.192507658261804,0.746803145639719,-4.59473272226501,ENST00000398216.2,ENSG00000241180,lncRNA,vsmc_C224Y_cluster_CAD_vs_ISO
3.55025163530758,2.31003832536666,4.68125251991523,0.0114836773121165,0.733481482836442,-4.5746221190799,ENST00000609207.1,LINC02593,retained_intron,vsmc_C224Y_cluster_CAD_vs_ISO
9.75150081505513,0.637171696407293,2.18416005629382,0.100119403251197,0.733481482836442,-4.59438165040899,ENST00000616016.5,SAMD11,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
3.38708288907713,2.91451340744383,5.5844013864599,0.00640871128070399,0.733481482836442,-4.56358514549191,ENST00000618323.5,SAMD11,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
2.77596173202487,-3.70581356731034,0.492431162838324,0.650296496854653,0.832093187423931,-4.59539104607132,ENST00000437963.5,SAMD11,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
3.70494780808423,1.32902188097588,3.12611896898418,0.039499126916532,0.733481482836442,-4.58747211416534,ENST00000342066.8,SAMD11,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
2.04641546264868,-4.35987955640621,0.479181122528438,0.658844665665169,0.832093187423931,-4.59536730162817,ENST00000616125.5,SAMD11,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
7.54721945475326,-0.801927113837678,1.35260202893715,0.253211827292489,0.752104311500047,-4.59487250581811,ENST00000622503.5,SAMD11,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
2.3716236247596,-4.43125449152383,0.600561838289013,0.58309851171613,0.832093187423931,-4.59531609681076,ENST00000618181.5,SAMD11,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
1.82572924539426,1.90163068933684,1.06008979280188,0.353581214536847,0.785800456701503,-4.5943272599854,ENST00000341065.8,SAMD11,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
2.3849676636667,0.906768318960808,2.5064372400694,0.0716268106345754,0.733481482836442,-4.58673611779239,ENST00000455979.1,SAMD11,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
0.533972002357154,0.427183740003259,0.607661453029095,0.578852553942512,0.832093187423931,-4.59856585484187,ENST00000478729.1,SAMD11,protein_coding_CDS_not_defined,vsmc_C224Y_cluster_CAD_vs_ISO
5.90634401036597,-1.89844623801459,1.64944288951945,0.180454767349746,0.746803145639719,-4.59468370843918,ENST00000474461.1,SAMD11,retained_intron,vsmc_C224Y_cluster_CAD_vs_ISO
3.27238692376235,0.706576089960881,2.30044598201088,0.0885514018068851,0.733481482836442,-4.59092961626655,ENST00000466827.1,SAMD11,retained_intron,vsmc_C224Y_cluster_CAD_vs_ISO
0.817590069250141,0.492117737857577,1.03516116280011,0.363680741585906,0.792161611631333,-4.59482514026468,ENST00000464948.1,SAMD11,retained_intron,vsmc_C224Y_cluster_CAD_vs_ISO
-0.287971410771342,5.1950285176362,-0.968028460254797,0.392179873449805,0.810013376096923,-4.59827552284438,ENST00000327044.7,NOC2L,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
-0.607954657298412,1.37139501339885,-1.07144735624468,0.349065158463046,0.784488468263475,-4.59394832187449,ENST00000483767.5,NOC2L,retained_intron,vsmc_C224Y_cluster_CAD_vs_ISO
0.420473331242683,0.277351186087768,0.527633645980015,0.627910510075964,0.832093187423931,-4.59895908718921,ENST00000477976.5,NOC2L,retained_intron,vsmc_C224Y_cluster_CAD_vs_ISO
-5.27712672959329,-0.912559662004381,-2.21771048175416,0.096613693206541,0.733481482836442,-4.59114173211893,ENST00000496938.1,NOC2L,protein_coding_CDS_not_defined,vsmc_C224Y_cluster_CAD_vs_ISO
-0.563061989478355,1.93515796047638,-1.06105902629588,0.353193747592369,0.785640189943625,-4.59392877289435,ENST00000487214.1,NOC2L,protein_coding_CDS_not_defined,vsmc_C224Y_cluster_CAD_vs_ISO
0.0570774392194147,0.607060326255114,0.0795719473737362,0.940708829707949,0.970856025417027,-4.6024351297283,ENST00000469563.1,NOC2L,retained_intron,vsmc_C224Y_cluster_CAD_vs_ISO
1.10706191844792,3.11011276794041,2.37883326371355,0.0816173818518497,0.733481482836442,-4.56386522969167,ENST00000338591.8,KLHL17,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
1.51025002613918,2.3437340905048,2.74597857982761,0.0564715703178084,0.733481482836442,-4.56949706682335,ENST00000463212.1,KLHL17,retained_intron,vsmc_C224Y_cluster_CAD_vs_ISO
5.27720089079357,1.10798952001287,2.53758222408396,0.0694087141991322,0.733481482836442,-4.59269309531955,ENST00000466300.1,KLHL17,nonsense_mediated_decay,vsmc_C224Y_cluster_CAD_vs_ISO
2.56629457676583,2.15897702113945,3.74851290745428,0.0231289618898346,0.733481482836442,-4.57165558321706,ENST00000481067.1,KLHL17,retained_intron,vsmc_C224Y_cluster_CAD_vs_ISO
-3.41549051044138,-1.66229384276626,-2.34280360560964,0.0847238517291687,0.733481482836442,-4.59183364532791,ENST00000379410.8,PLEKHN1,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
-3.14012427196113,-2.63244331444017,-1.6291857791668,0.184644699504169,0.746803145639719,-4.59408683336113,ENST00000379409.6,PLEKHN1,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
