ensembl_id,gene_name,WZ12_CADASIL_Control,WZ16_CADASIL_C224Y,WZ4_CADASIL_Control,WZ8_CADASIL_Control,XZ5_CADASIL_R153C,XZ6_CADASIL_R153C_isoCtrl,XZ7_CADASIL_C224Y_isoCtrl
ENSG00000163848.21,ZNF148,5.5129,5.8181,5.3814,5.5284,6.1163,5.7163,5.6725
ENSG00000163864.18,NMNAT3,3.0897,1.8259,2.8930,2.2866,2.1061,1.9228,1.8556
ENSG00000163866.9,SMIM12,5.1590,4.9295,5.3968,5.2052,5.0480,4.9118,5.1656
ENSG00000163867.17,ZMYM6,3.4758,3.2350,3.7230,3.4013,3.2701,3.4841,3.2542
ENSG00000163870.16,TPRA1,4.5825,4.8185,5.0803,4.4127,4.8009,4.2484,4.0837
ENSG00000163872.16,YEATS2,6.1616,6.9300,6.1868,6.4180,6.9103,5.8445,6.0238
ENSG00000163874.11,ZC3H12A,4.4965,3.3205,4.9477,4.3395,3.6988,3.9525,3.9584
ENSG00000163875.16,MEAF6,5.3740,5.2920,5.3884,5.3212,5.5372,5.0864,5.3859
ENSG00000163877.11,SNIP1,4.1486,4.2402,4.0796,3.9922,4.5771,4.0889,3.9916
ENSG00000163879.11,DNALI1,3.8845,4.2895,3.4498,3.5102,4.4462,3.3423,3.4263
ENSG00000163882.10,POLR2H,5.1976,4.8496,5.4728,5.1633,4.7888,4.3457,4.6768
ENSG00000163888.4,CAMK2N2,1.6153,0.9592,2.5463,1.0388,1.4869,2.9251,2.3418
ENSG00000163898.10,LIPH,3.6303,0.0580,4.8915,2.7655,0.1377,6.0114,3.1728
ENSG00000163900.11,TMEM41A,5.1629,4.7364,5.7990,5.0742,4.8602,5.2221,4.8661
ENSG00000163902.12,RPN1,8.5605,8.1209,9.0344,8.6929,8.2031,8.6646,8.4801
ENSG00000163904.13,SENP2,5.9302,5.8055,5.6724,5.7795,6.1527,5.9246,5.6437
ENSG00000163909.8,HEYL,1.5533,1.5707,1.1509,2.3196,4.0494,1.5627,4.5683
ENSG00000163913.14,IFT122,5.1248,5.5875,4.9890,5.2672,5.3229,4.9708,4.9865
ENSG00000163918.12,RFC4,3.7353,4.4899,4.1274,4.4127,4.2949,3.2970,3.4317
ENSG00000163930.10,BAP1,6.6298,6.9669,6.6312,6.7253,7.2524,6.5215,6.8146
ENSG00000163931.17,TKT,8.4203,7.9384,8.8240,8.7620,7.7295,7.8023,8.2893
ENSG00000163932.16,PRKCD,4.1168,4.9792,5.0273,4.7702,5.1204,4.3332,4.3434
ENSG00000163933.10,RFT1,4.0593,4.3604,4.9170,4.3448,4.2245,3.8480,4.2052
ENSG00000163935.14,SFMBT1,2.4632,2.3286,2.6896,2.8508,2.7745,2.9251,2.7574
ENSG00000163938.17,GNL3,6.0276,5.7970,6.3028,6.4136,5.9274,5.9670,6.1601
ENSG00000163939.19,PBRM1,6.4414,7.0950,6.4178,6.7155,6.9459,6.5721,6.6600
ENSG00000163945.19,UVSSA,4.7578,5.0578,4.2982,4.7008,4.9764,4.5699,4.4349
ENSG00000163946.14,TASOR,6.3220,6.7855,6.0623,6.1183,6.6827,6.2384,6.2104
ENSG00000163947.12,ARHGEF3,4.0509,3.5603,4.0337,3.4716,3.7062,4.1750,4.4214
ENSG00000163950.13,SLBP,5.3411,5.3757,5.6363,5.3979,5.5089,5.1216,5.5262
ENSG00000163956.13,LRPAP1,7.6871,6.8926,7.8803,7.0932,7.1024,7.5103,7.0876
ENSG00000163960.12,UBXN7,6.6568,6.9358,5.8949,6.6413,6.9688,6.5805,6.5686
ENSG00000163961.4,RNF168,4.2450,4.4767,4.2589,4.7008,4.8009,4.3506,4.4456
ENSG00000163964.18,PIGX,4.0425,4.6376,4.4589,4.0975,4.7923,4.0529,4.1209
ENSG00000163975.14,MELTF,2.9937,2.1128,2.3645,2.2754,1.5865,3.5240,2.5246
ENSG00000163995.22,ABLIM2,0.6002,1.4458,0.2175,0.5380,1.0943,0.5046,0.5690
ENSG00000164002.12,EXO5,3.1275,3.4616,3.1327,3.1854,3.3478,2.9383,2.9946
ENSG00000164008.17,C1orf50,3.1900,2.8477,2.9008,2.9526,3.0140,2.9317,3.0727
ENSG00000164010.15,ERMAP,4.2669,3.8172,4.2058,3.8525,4.0436,3.9525,3.6325
ENSG00000164011.18,ZNF691,2.8527,3.0896,2.8448,3.0476,3.5046,2.4780,2.7048
ENSG00000164022.18,AIMP1,5.4768,5.7991,5.8609,5.8128,5.8970,5.1070,5.1881
ENSG00000164023.15,SGMS2,5.4536,4.3283,5.5810,5.3785,4.3289,6.1568,5.8166
ENSG00000164024.12,METAP1,6.1026,5.5233,6.2991,6.3289,5.4127,5.7791,5.8663
ENSG00000164031.17,DNAJB14,6.1241,5.9302,6.1124,5.9544,6.1177,6.1547,5.8998
ENSG00000164032.12,H2AZ1,7.2629,7.9903,7.8773,8.0429,7.4463,6.5443,6.7980
ENSG00000164038.16,SLC9B2,4.1720,3.9911,4.2741,4.1038,4.2627,4.2876,4.2909
ENSG00000164039.15,BDH2,5.1655,5.5838,4.9033,4.6713,5.7428,4.2351,4.4509
ENSG00000164040.18,PGRMC2,7.8550,7.0001,7.7144,7.7659,6.9187,7.9060,7.6666
ENSG00000164045.12,CDC25A,3.4333,4.4606,4.2404,4.4050,4.1065,2.9184,3.2172
ENSG00000164048.14,ZNF589,3.8971,3.7831,3.8787,4.0226,4.1478,3.0997,3.3139
ENSG00000164050.13,PLXNB1,6.7608,6.2060,7.6580,6.7041,6.7651,6.7463,7.1063
ENSG00000164051.14,CCDC51,3.9790,3.5196,4.1206,4.0058,3.4789,3.3072,4.0384
ENSG00000164053.22,ATRIP,3.3852,3.6620,3.7051,3.8487,3.7534,3.0025,3.2172
ENSG00000164054.17,SHISA5,8.0869,7.5278,8.5813,8.0042,7.8070,7.9991,8.0804
ENSG00000164056.11,SPRY1,4.5551,7.0670,3.7668,4.1474,5.7678,4.0004,4.6117
ENSG00000164061.5,BSN,1.7734,2.3048,1.3013,1.9210,2.7171,2.4870,2.5937
ENSG00000164062.13,APEH,6.3237,6.1907,6.8505,6.6656,5.8027,5.8731,5.8702
ENSG00000164066.13,INTU,5.1486,4.6257,5.4899,5.3561,4.5173,4.6938,4.7391
ENSG00000164068.16,RNF123,5.7993,5.7755,5.5145,5.3468,5.7365,5.2275,5.3776
ENSG00000164070.12,HSPA4L,3.6600,1.7921,4.0968,3.0278,2.6028,3.5108,3.2903
ENSG00000164073.11,MFSD8,4.2252,4.3105,4.3850,4.2075,4.0200,3.9525,3.7145
ENSG00000164074.17,ABHD18,3.6710,3.4068,3.6547,3.5386,3.2701,3.1685,2.9652
ENSG00000164077.15,MON1A,3.7868,3.3086,3.7363,3.7103,4.0668,3.6456,3.6137
ENSG00000164080.14,RAD54L2,5.4236,6.0441,5.5956,5.5011,6.1031,5.4220,5.6917
ENSG00000164081.13,TEX264,4.8381,4.6867,5.2717,4.5065,4.9026,4.3775,4.2669
ENSG00000164086.10,DUSP7,4.6378,5.6829,5.0398,5.3116,5.1694,5.1838,5.1094
ENSG00000164087.8,POC1A,2.6303,4.2804,3.5231,3.9114,3.4702,2.2107,2.6687
ENSG00000164088.18,PPM1M,4.1925,4.2589,3.4227,3.7871,3.6650,3.4614,2.7745
ENSG00000164091.12,WDR82,7.2161,7.5869,6.9488,7.3505,7.5969,6.8547,6.9632
ENSG00000164093.18,PITX2,1.6602,0.3644,0.3151,1.9910,5.2090,1.6293,2.1587
ENSG00000164096.13,C4orf3,6.3103,6.1596,5.2853,6.0370,6.4302,5.6755,5.7598
ENSG00000164099.3,PRSS12,1.4378,1.9988,1.7657,0.6804,1.4696,1.1739,1.7210
ENSG00000164100.9,NDST3,0.9997,4.8373,1.2773,0.8707,1.1604,1.1960,0.9760
ENSG00000164104.12,HMGB2,4.4333,6.9731,5.6907,5.6749,6.1634,3.4290,4.2938
ENSG00000164105.4,SAP30,3.2203,3.3900,3.2171,3.3383,3.7354,2.4227,3.0164
ENSG00000164106.8,SCRG1,1.3493,0.9284,0.7584,1.7047,3.4960,0.7338,0.8845
ENSG00000164109.14,MAD2L1,3.7000,5.3439,4.5718,4.9671,4.8266,3.4290,3.6604
ENSG00000164111.15,ANXA5,9.8368,9.0592,9.4000,9.2648,9.8093,9.6699,9.6550
ENSG00000164114.19,MAP9,5.2849,4.9469,5.1129,4.9068,5.3633,5.7077,5.3984
ENSG00000164116.17,GUCY1A1,2.6152,1.0761,1.2529,1.2816,3.5340,2.3943,2.4940
ENSG00000164117.14,FBXO8,3.8845,3.5247,3.4444,3.6466,3.5046,3.6007,3.6558
ENSG00000164118.13,CEP44,3.3718,4.0743,3.5584,3.7949,3.5910,3.2918,3.1533
ENSG00000164120.14,HPGD,1.0679,0.2193,0.4501,1.3892,0.0933,1.2393,1.4288
ENSG00000164124.11,TMEM144,3.8397,1.5506,3.2359,2.9735,2.1610,3.4102,3.1856
ENSG00000164125.16,GASK1B,9.1527,8.2992,8.0092,8.4444,8.6684,8.7864,8.8160
ENSG00000164128.7,NPY1R,2.3122,0.6170,2.2703,2.1091,2.1172,2.6879,1.7210
ENSG00000164134.14,NAA15,6.0190,5.5912,6.1665,6.2554,5.8079,6.1362,6.1486
ENSG00000164136.17,IL15,1.6748,0.3644,2.3530,2.1464,0.2227,0.7931,1.4922
ENSG00000164142.16,FHIP1A,0.5375,2.1927,0.3615,0.8707,1.6645,0.6073,0.7868
ENSG00000164144.16,ARFIP1,5.1248,4.8455,5.1792,4.9479,4.7992,5.2841,5.1378
ENSG00000164151.12,ICE1,6.6535,6.4127,6.0720,6.3755,6.9223,6.4205,6.8950
ENSG00000164161.10,HHIP,2.3492,2.0851,2.4636,3.7673,4.6129,4.9400,3.3313
ENSG00000164162.14,ANAPC10,2.2053,2.2927,2.5662,2.4447,2.5707,2.2430,2.2952
ENSG00000164163.11,ABCE1,6.4143,6.1810,6.7168,6.9432,6.3563,6.3727,6.4606
ENSG00000164164.17,OTUD4,5.6517,5.7733,5.7584,6.0469,5.7992,5.6597,5.7501
ENSG00000164167.12,LSM6,2.7036,3.5553,3.0571,2.9455,3.6187,2.4414,2.3303
ENSG00000164168.8,TMEM184C,5.6331,5.6228,5.7366,5.5378,6.0349,5.6883,5.6667
ENSG00000164169.13,PRMT9,3.6303,3.9067,3.5880,3.7186,3.9748,3.5064,3.6512
ENSG00000164171.11,ITGA2,4.5491,3.6096,5.2175,4.1837,3.7318,6.6578,5.2807
ENSG00000164172.20,MOCS2,5.8567,4.8373,5.5562,5.5552,5.4172,5.5934,5.5325
ENSG00000164175.15,SLC45A2,1.2934,1.4674,1.0970,1.0388,1.8629,1.1054,1.4922
ENSG00000164176.13,EDIL3,9.2690,8.6854,8.2578,8.1226,9.6695,9.5206,8.3417
ENSG00000164180.14,TMEM161B,3.4029,3.6048,3.6916,3.2667,3.2036,3.2341,3.0448
ENSG00000164181.14,ELOVL7,2.0678,0.3644,2.6150,0.8407,0.7945,1.2814,1.2931
ENSG00000164182.12,NDUFAF2,3.9849,3.2906,3.9564,4.1320,3.6951,4.1240,3.7145
ENSG00000164187.7,LMBRD2,4.3191,4.2433,3.9974,4.2366,4.4104,4.4039,4.0134
ENSG00000164190.19,NIPBL,6.1584,6.9688,5.7065,6.3221,6.9611,6.4409,6.5557
ENSG00000164197.12,RNF180,2.4548,3.0615,2.4421,2.5597,3.5870,2.4038,3.0307
ENSG00000164199.18,ADGRV1,1.0679,2.8395,1.3936,2.7084,3.7991,1.1514,2.6596
ENSG00000164209.17,SLC25A46,6.0474,5.6794,5.8210,5.9822,5.7984,5.8576,5.8010
ENSG00000164211.13,STARD4,6.6609,5.9399,6.5577,6.7743,6.4352,6.3617,6.8069
ENSG00000164219.10,PGGT1B,4.6873,4.5212,4.7720,4.6563,4.7063,4.7265,4.7083
ENSG00000164220.7,F2RL2,5.1367,5.2159,6.9531,4.9981,2.9960,5.4291,6.1625
ENSG00000164221.13,CCDC112,3.7561,3.4399,3.9602,3.9006,3.9717,3.8757,3.6696
ENSG00000164236.12,ANKRD33B,2.8333,3.0328,3.1592,3.7910,2.9152,2.7933,5.2398
ENSG00000164237.9,CMBL,5.0495,5.0964,5.3530,4.5697,4.7606,5.0864,5.0615
ENSG00000164241.14,C5orf63,0.0902,0.0000,1.2028,0.0000,0.0474,0.1436,1.0896
ENSG00000164244.21,PRRC1,7.3041,7.0190,6.9682,7.3267,7.0120,7.3424,7.2319
ENSG00000164251.5,F2RL1,5.8510,3.6714,7.5023,7.0792,2.7097,7.2531,8.0594
ENSG00000164252.13,AGGF1,4.3050,4.3371,4.3595,3.9365,4.6031,4.2850,4.5057
ENSG00000164253.14,WDR41,6.6545,6.4800,6.3228,6.3774,6.5021,6.5550,6.5458
ENSG00000164258.12,NDUFS4,5.2089,4.9942,4.8412,5.0613,5.2514,4.9481,4.6926
ENSG00000164283.13,ESM1,0.0902,0.0000,1.5818,3.2324,1.3039,1.8687,2.0365
ENSG00000164284.15,GRPEL2,3.6303,3.4616,3.9103,4.0193,3.9625,3.4841,3.7234
ENSG00000164291.17,ARSK,4.3627,4.3254,4.1833,4.0092,4.5991,4.3872,4.5159
ENSG00000164292.13,RHOBTB3,7.8260,9.0212,6.6348,6.8722,8.1099,7.6287,7.5784
ENSG00000164294.14,GPX8,7.8722,7.9782,7.7949,7.7290,7.9676,8.0308,7.9402
ENSG00000164296.7,TIGD6,3.1381,2.5771,2.7693,2.8357,3.1612,3.0938,3.1598
ENSG00000164300.17,SERINC5,6.8962,6.0882,5.8840,6.1361,5.7906,6.4003,6.7453
ENSG00000164305.20,CASP3,6.7252,6.0969,6.4558,6.8997,6.2558,6.5625,6.8407
ENSG00000164306.11,PRIMPOL,2.6747,3.3440,2.6245,2.6833,3.2347,2.3943,2.0365
ENSG00000164307.13,ERAP1,5.3318,6.2378,6.5109,5.7013,5.7446,5.8135,5.6483
ENSG00000164308.17,ERAP2,1.8783,4.3254,0.6873,2.2642,0.7087,0.6400,0.2648
ENSG00000164309.15,CMYA5,2.0227,2.3863,1.3250,1.4894,2.1717,1.8960,1.8394
ENSG00000164318.18,EGFLAM,2.4029,4.6565,1.5818,1.9773,3.8568,1.8960,3.0307
ENSG00000164323.15,CFAP97,4.7124,5.3410,4.7590,4.9320,5.1397,4.6076,4.6259
ENSG00000164327.14,RICTOR,5.2462,5.3884,5.0558,5.3061,5.1546,5.4161,5.4189
ENSG00000164329.15,TENT2,5.1759,5.1457,5.0092,5.0596,5.0082,4.7322,4.8133
ENSG00000164330.18,EBF1,0.1750,4.1989,0.4924,0.8100,1.4521,0.3153,0.4031
ENSG00000164331.10,ANKRA2,4.3353,4.0059,3.7754,3.9506,4.1505,3.9751,4.0170
ENSG00000164332.8,UBLCP1,5.1963,5.3395,5.2285,5.2544,5.7589,5.2672,5.4039
ENSG00000164338.10,UTP15,4.0111,3.7960,4.3906,4.4127,4.2875,4.1916,4.2395
ENSG00000164342.14,TLR3,1.0455,2.8477,0.8589,2.2298,1.7529,0.9315,0.3124
ENSG00000164346.10,NSA2,5.9056,5.9282,5.6907,5.6263,6.0481,5.4728,5.6610
ENSG00000164347.18,GFM2,6.0523,4.9736,5.7799,5.7526,4.9733,5.1099,5.4931
ENSG00000164366.4,CCDC127,5.0111,5.1390,5.2270,4.7298,5.1356,4.7751,4.6791
ENSG00000164379.7,FOXQ1,0.0000,0.0000,0.0575,0.5380,1.2843,0.4318,1.0620
ENSG00000164393.10,ADGRF2,1.7597,0.1676,0.8589,2.8433,1.2843,2.3357,2.5447
ENSG00000164402.14,SEPTIN8,7.7340,7.2226,6.8747,7.6186,7.4363,6.9563,7.9578
ENSG00000164403.15,SHROOM1,2.0788,2.3403,2.8771,2.2182,1.8892,2.3357,2.5447
ENSG00000164405.11,UQCRQ,6.1473,5.5863,5.8043,5.8556,5.8660,5.6274,5.5250
ENSG00000164414.19,SLC35A1,2.7733,2.6730,3.5584,2.5780,2.8499,2.1553,2.5347
ENSG00000164418.22,GRIK2,2.6152,2.2310,1.6767,1.6365,4.0639,4.0977,2.1972
ENSG00000164430.17,CGAS,0.7735,1.0478,0.7233,1.1893,1.3799,0.9834,0.6077
ENSG00000164434.12,FABP7,0.4032,1.8589,0.4065,1.2362,1.8227,0.0973,0.3124
ENSG00000164442.11,CITED2,7.6694,7.3483,7.5535,7.5935,7.2565,7.2096,7.6398
ENSG00000164463.12,CREBRF,3.6303,3.4935,3.1852,3.1306,4.1093,3.2763,3.8129
ENSG00000164465.19,DCBLD1,6.9911,3.7917,6.0658,6.2576,6.4790,7.3649,7.0416
ENSG00000164466.13,SFXN1,6.3422,5.8575,6.1640,6.2483,6.1540,6.1875,6.2628
ENSG00000164484.12,TMEM200A,5.4387,5.6978,4.4775,4.0880,5.9595,5.8135,5.5237
ENSG00000164488.12,DACT2,0.4719,4.1227,0.1129,0.2939,2.4437,0.6719,1.3166
ENSG00000164494.12,PDSS2,3.9582,3.6667,3.7096,3.7792,3.7463,3.7201,3.7452
ENSG00000164506.16,STXBP5,5.2801,5.2965,4.7827,5.0596,4.9840,5.3059,5.1640
ENSG00000164509.16,IL31RA,3.9760,1.4017,4.4509,3.9114,3.0895,3.7945,3.6832
ENSG00000164535.15,DAGLB,4.8639,4.1629,5.4582,4.9514,4.4373,4.4735,4.6608
ENSG00000164542.13,MATCAP2,3.1798,3.8380,3.5584,2.7332,3.6498,3.0150,2.9198
ENSG00000164543.7,STK17A,5.7133,3.6193,5.6422,4.8868,4.1985,5.5819,5.3508
ENSG00000164548.12,TRA2A,5.9745,6.0512,6.3654,6.1033,5.6737,5.1417,5.4365
ENSG00000164574.16,GALNT10,8.2133,8.8536,8.0874,8.0631,8.6092,8.4534,8.0086
ENSG00000164576.12,SAP30L,4.6855,5.5182,4.5987,4.5879,5.4518,4.5678,4.8681
ENSG00000164591.14,MYOZ3,3.0453,4.4142,2.2703,2.9735,4.0494,2.7111,3.1856
ENSG00000164597.15,COG5,6.0628,5.7360,5.4203,5.7825,5.9533,6.0169,5.6883
ENSG00000164603.12,BMT2,4.1668,4.3517,3.7882,3.8859,4.5690,4.0098,4.0062
ENSG00000164604.14,GPR85,2.8782,2.1796,1.8495,1.6538,3.6343,2.3456,2.6128
ENSG00000164609.10,SLU7,5.5922,5.3322,5.3400,5.4486,5.6690,5.3936,5.5275
ENSG00000164610.10,RP9,3.7035,3.5401,3.8218,3.8297,4.0051,3.4795,3.8088
ENSG00000164611.13,PTTG1,3.3896,5.4561,4.7482,5.0099,4.7975,3.2711,3.7321
ENSG00000164615.6,CAMLG,5.4440,5.5361,5.2793,5.2242,5.4418,4.9201,5.0440
ENSG00000164620.9,RELL2,3.2203,2.1533,3.8787,3.1794,2.7024,3.5108,3.5703
ENSG00000164626.9,KCNK5,0.0458,2.2436,0.5736,1.2362,1.2843,0.4687,1.0339
ENSG00000164627.18,KIF6,1.1540,1.7039,1.1771,1.1160,1.9277,1.7390,0.9760
ENSG00000164631.19,ZNF12,4.6340,5.0435,4.5062,4.7339,5.2220,4.8933,4.8338
ENSG00000164638.11,SLC29A4,3.9760,4.7909,3.9715,4.0425,5.5812,4.0408,4.4562
ENSG00000164647.9,STEAP1,0.0902,0.6170,0.7233,0.2939,2.3333,1.0818,0.2648
ENSG00000164649.20,CDCA7L,3.9126,4.8639,4.1801,4.2221,4.3384,3.3423,3.6041
ENSG00000164651.18,SP8,2.4377,0.0000,2.1954,1.2816,0.6485,0.3940,1.9786
ENSG00000164654.16,MIOS,4.2523,4.2865,4.3219,4.5208,4.2168,4.0036,4.0939
ENSG00000164659.15,ELAPOR2,4.3940,4.4579,3.4172,3.8600,5.0568,4.8239,3.7581
ENSG00000164663.15,USP49,2.2548,3.5092,2.2333,2.7167,3.3666,1.8125,2.3980
ENSG00000164674.17,SYTL3,1.2934,1.0761,1.0411,0.8100,0.9271,0.9315,0.9760
ENSG00000164675.11,IQUB,0.8269,1.0761,0.6125,0.8407,1.0011,1.1960,1.2448
ENSG00000164683.19,HEY1,1.6000,1.5506,2.1432,3.0607,3.9122,3.0025,4.2760
ENSG00000164684.13,ZNF704,4.4547,5.8086,3.3612,4.1657,6.4407,5.3461,4.6881
ENSG00000164687.11,FABP5,4.6056,4.5769,5.5587,5.2315,5.0967,4.5593,6.2734
ENSG00000164690.8,SHH,0.4032,0.1138,0.7927,0.5749,1.3424,1.1054,0.5690
ENSG00000164692.19,COL1A2,13.7044,14.1119,12.5251,12.8786,13.6331,14.1132,13.5575
ENSG00000164694.17,FNDC1,5.2486,3.8421,3.5333,4.5720,6.1762,6.2047,6.8783
ENSG00000164695.5,CHMP4C,3.0453,0.4962,2.9165,0.7467,0.6789,2.4780,2.4521
ENSG00000164707.16,SLC13A4,1.7459,3.3205,0.2671,1.0907,2.9406,0.3940,0.6453
ENSG00000164713.10,BRI3,6.7587,5.8988,5.9585,6.2654,6.6427,6.5280,6.9013
ENSG00000164715.6,LMTK2,5.0111,5.2031,5.1662,5.0661,5.4093,5.0135,5.0528
ENSG00000164733.23,CTSB,8.6870,8.2960,9.2358,8.1187,8.3655,8.8537,8.7511
ENSG00000164741.15,DLC1,8.3650,8.0561,7.3853,8.3429,8.2543,8.2091,8.4038
ENSG00000164742.16,ADCY1,2.3215,1.9537,1.7307,2.2298,3.7463,3.1172,3.0164
ENSG00000164743.5,C8orf48,2.5048,1.5096,2.2581,2.5033,2.7745,2.4598,2.7048
ENSG00000164751.15,PEX2,5.1301,5.3263,4.5191,4.6389,5.3301,4.5356,4.3857
ENSG00000164754.16,RAD21,6.9540,8.3088,6.9937,7.2016,7.8001,6.6458,7.0974
ENSG00000164756.13,SLC30A8,0.1332,4.4444,0.0000,2.7413,0.4861,0.0000,0.0000
ENSG00000164758.7,MED30,1.7319,2.6354,2.0752,2.0708,2.8298,1.7085,1.6300
ENSG00000164761.9,TNFRSF11B,1.7869,1.7749,1.9891,2.3412,2.2138,2.4133,2.1456
ENSG00000164796.18,CSMD3,0.7180,0.4097,1.3250,0.5001,0.3030,1.2393,1.5529
ENSG00000164808.17,SPIDR,4.8478,5.3870,4.5890,4.4229,5.3888,4.5952,4.3027
ENSG00000164815.11,ORC5,3.7527,3.7395,3.8986,4.0458,3.7712,3.9361,3.6278
ENSG00000164818.16,DNAAF5,4.8718,5.5039,5.5907,5.4915,5.3842,4.8433,5.2941
ENSG00000164823.11,OSGIN2,5.5401,4.1563,5.1629,5.9199,4.9298,5.5756,4.8898
ENSG00000164828.18,SUN1,6.8923,7.1759,7.1548,7.0176,6.7045,6.4386,6.4573
ENSG00000164830.19,OXR1,5.5261,5.3439,5.4162,5.3184,5.4429,5.5414,5.3776
ENSG00000164841.5,TMEM74,2.0341,0.8648,1.3250,1.9773,1.7385,1.2179,2.0506
ENSG00000164850.16,GPER1,4.5170,4.0459,3.8383,4.5536,3.8896,4.6301,4.6654
ENSG00000164855.16,TMEM184A,3.7527,0.9893,4.0550,3.4716,1.5208,3.3669,2.7048
ENSG00000164867.11,NOS3,1.4549,2.3863,0.6504,1.4502,1.5375,1.4567,1.6111
ENSG00000164877.19,MICALL2,5.1407,4.5669,5.8589,5.5190,4.5382,5.0228,5.2290
ENSG00000164879.7,CA3,3.9819,5.4881,2.9242,2.7734,2.2242,3.0580,4.4509
ENSG00000164880.16,INTS1,7.2641,7.4963,7.1695,7.4617,7.5258,7.2174,7.3658
ENSG00000164885.13,CDK5,5.0621,3.9985,4.6227,4.3973,4.5971,4.4938,4.5878
ENSG00000164889.15,SLC4A2,8.5487,7.5406,8.4553,8.1283,7.6088,8.0077,7.9693
ENSG00000164896.21,FASTK,5.8853,5.9695,5.7617,5.9306,6.2944,5.3287,5.7425
ENSG00000164897.14,TMUB1,4.8118,4.5264,5.2823,4.7840,4.9610,4.7659,4.9662
ENSG00000164898.13,FMC1,1.6304,1.3791,1.6767,1.6365,1.0943,1.1054,1.3850
ENSG00000164902.14,PHAX,5.6255,5.6514,5.8127,5.5804,5.9471,5.7615,5.7747
ENSG00000164904.18,ALDH7A1,7.0190,7.8732,6.9253,6.8897,7.2107,6.6801,6.4109
ENSG00000164916.11,FOXK1,6.3661,5.9408,6.1192,6.3071,6.1681,6.3370,6.5832
ENSG00000164919.11,COX6C,6.0656,5.6216,5.9027,5.9109,5.6595,5.3312,5.3147
ENSG00000164924.18,YWHAZ,10.0753,9.9249,10.1208,10.2177,9.6478,9.8507,10.3338
ENSG00000164929.17,BAALC,0.6603,4.5868,0.4924,1.4301,3.6726,1.0334,1.0052
ENSG00000164930.12,FZD6,6.4594,5.6875,6.2931,6.2717,5.3656,6.1645,5.7544
ENSG00000164932.13,CTHRC1,6.0697,6.9080,6.2444,7.4327,8.1184,8.3199,7.3499
ENSG00000164933.13,SLC25A32,2.1222,1.8912,1.6013,1.9773,2.3429,2.3847,2.3870
ENSG00000164934.15,DCAF13,6.0565,5.6978,6.1056,6.2077,5.9067,6.0083,6.0677
ENSG00000164938.14,TP53INP1,6.9272,6.5581,6.6223,6.7310,7.4701,7.1255,7.1990
ENSG00000164941.14,INTS8,5.3593,5.6300,5.2207,5.3414,5.8816,5.0336,5.0563
ENSG00000164944.12,VIRMA,6.1321,6.5675,5.8619,6.2926,6.3686,6.1058,6.1197
ENSG00000164946.20,FREM1,1.1330,7.0710,0.4501,1.2130,4.7481,0.8501,0.9760
ENSG00000164949.8,GEM,3.1951,3.0756,2.9396,2.9026,2.8830,3.0580,3.5103
ENSG00000164951.16,PDP1,5.7062,4.3195,4.5216,4.7461,4.8130,5.4499,5.0191
ENSG00000164953.17,TMEM67,3.5728,3.9146,3.5434,3.5891,4.0610,3.2659,3.2903
ENSG00000164961.16,WASHC5,6.3862,6.1320,5.9184,6.1561,6.2533,6.0763,6.1121
ENSG00000164967.10,RPP25L,2.9341,2.9962,3.0286,2.6833,2.8960,2.4038,2.5840
ENSG00000164970.15,FAM219A,5.5610,4.9736,5.9857,5.7526,5.4887,5.7955,5.9325
ENSG00000164975.16,SNAPC3,5.8923,5.4575,5.6804,5.9536,5.7091,5.7643,5.8279
ENSG00000164976.9,MYORG,4.7561,4.8393,4.2802,4.3287,4.1667,4.7622,4.1309
ENSG00000164978.18,NUDT2,4.3284,3.7702,3.4658,3.8525,3.6343,3.1907,2.8080
ENSG00000164983.9,TMEM65,5.1836,5.7360,5.0646,5.4523,5.7100,5.3596,5.7587
ENSG00000164985.15,PSIP1,5.8631,6.9193,6.0105,6.1369,6.5982,5.0565,5.5537
ENSG00000164989.17,CCDC171,2.0898,2.2056,1.8165,1.9773,2.5044,1.7981,1.9638
ENSG00000165006.14,UBAP1,6.3587,5.5374,6.2583,6.2354,5.9099,6.2733,6.1754
ENSG00000165023.7,DIRAS2,4.3896,2.3750,3.0069,4.4554,2.9899,3.5457,2.6869
ENSG00000165028.12,NIPSNAP3B,1.3493,1.8259,0.5736,0.6461,2.4525,0.7931,0.7178
ENSG00000165029.17,ABCA1,7.5681,5.6852,7.7004,6.9263,6.3592,7.1388,7.8316
ENSG00000165030.4,NFIL3,4.7423,4.1629,4.1898,5.0200,4.0021,4.7246,4.8216
ENSG00000165046.13,LETM2,0.7460,1.7921,1.6582,1.4699,2.6107,0.9315,1.4922
ENSG00000165055.16,METTL2B,4.8002,4.7342,5.1530,4.9567,4.8799,4.7603,4.6330
ENSG00000165060.15,FXN,2.4377,3.4399,3.0850,2.5780,2.4169,2.7188,2.6959
ENSG00000165061.15,ZMAT4,0.8785,3.6145,0.7233,1.0907,2.5044,1.0578,1.5329
ENSG00000165072.10,MAMDC2,7.7760,5.7581,9.1662,8.1211,5.7914,7.0033,8.9356
ENSG00000165084.16,C8orf34,1.3309,0.7284,1.5012,1.5276,0.7087,2.0977,1.6853
ENSG00000165092.13,ALDH1A1,1.4549,0.6170,0.4501,1.7699,1.6796,0.5397,2.2347
