ensembl_id,gene_name,WZ12_CADASIL_Control,WZ16_CADASIL_C224Y,WZ4_CADASIL_Control,WZ8_CADASIL_Control,XZ5_CADASIL_R153C,XZ6_CADASIL_R153C_isoCtrl,XZ7_CADASIL_C224Y_isoCtrl
ENSG00000141391.14,PRELID3A,430,110,209,247,224,216,172
ENSG00000141401.12,IMPA2,245,350,190,248,300,107,148
ENSG00000141404.17,GNAL,144,304,386,130,394,103,385
ENSG00000141424.13,SLC39A6,5008,3416,4864,4202,4318,5177,3993
ENSG00000141425.18,RPRD1A,1750,1212,1218,1485,1896,1302,1352
ENSG00000141428.17,C18orf21,384,245,255,306,495,314,337
ENSG00000141429.14,GALNT1,12119,10349,6320,7714,8177,8090,6571
ENSG00000141431.14,ASXL3,312,758,103,254,2575,297,190
ENSG00000141441.16,GAREM1,307,272,168,197,322,396,302
ENSG00000141446.11,ESCO1,660,420,419,576,652,675,575
ENSG00000141447.19,OSBPL1A,1291,1094,709,875,1322,1197,805
ENSG00000141448.11,GATA6,279,8,151,149,26,748,320
ENSG00000141449.16,GREB1L,856,305,402,510,329,660,556
ENSG00000141452.11,RMC1,678,337,510,611,545,475,518
ENSG00000141456.16,PELP1,1697,1812,1632,1741,2412,1466,1614
ENSG00000141458.13,NPC1,2553,1054,2773,2178,1228,2087,2029
ENSG00000141480.18,ARRB2,270,272,190,205,399,184,130
ENSG00000141499.18,WRAP53,296,373,409,452,426,242,301
ENSG00000141503.17,MINK1,2529,2522,3032,2171,2774,2419,2665
ENSG00000141504.12,SAT2,1188,1270,1040,780,1218,567,655
ENSG00000141505.12,ASGR1,54,118,82,76,183,26,43
ENSG00000141510.18,TP53,2307,2245,2317,1977,2956,1796,1891
ENSG00000141519.15,CCDC40,147,227,251,177,304,159,140
ENSG00000141522.12,ARHGDIA,8645,6255,10629,9268,10144,9785,10683
ENSG00000141524.19,TMC6,795,928,1375,998,741,562,1107
ENSG00000141526.18,SLC16A3,7514,869,8538,2693,792,5767,2774
ENSG00000141540.11,TTYH2,504,332,184,576,778,302,860
ENSG00000141542.11,RAB40B,446,327,290,385,656,425,433
ENSG00000141543.12,EIF4A3,1749,1572,1768,1950,1787,1435,1586
ENSG00000141551.15,CSNK1D,5433,3241,4552,4561,5244,4561,4982
ENSG00000141552.18,ANAPC11,1122,725,863,801,1136,799,768
ENSG00000141556.22,TBCD,1975,2937,1786,2081,2913,1321,1184
ENSG00000141560.15,FN3KRP,603,683,494,654,696,426,365
ENSG00000141562.19,NARF,1484,1244,1172,1394,1945,978,758
ENSG00000141564.16,RPTOR,1399,1090,936,1129,1494,1454,1231
ENSG00000141568.21,FOXK2,2491,2182,1695,2264,3644,1840,1915
ENSG00000141569.12,TRIM65,1335,879,1065,975,849,906,864
ENSG00000141570.11,CBX8,160,175,187,134,282,107,144
ENSG00000141576.16,RNF157,410,574,312,223,391,366,266
ENSG00000141577.14,CEP131,380,563,463,432,738,268,292
ENSG00000141580.16,WDR45B,2766,1979,2192,2654,2957,2286,2198
ENSG00000141582.15,CBX4,516,313,321,364,898,736,683
ENSG00000141622.14,RNF165,41,400,9,63,238,17,39
ENSG00000141627.14,DYM,1832,1301,900,1220,1701,1568,1168
ENSG00000141639.12,MAPK4,43,156,10,28,243,22,42
ENSG00000141642.9,ELAC1,149,151,119,133,224,111,114
ENSG00000141644.19,MBD1,2480,1599,2363,2330,2445,2031,1977
ENSG00000141646.16,SMAD4,1439,1743,1187,1378,2127,1291,1239
ENSG00000141664.10,ZCCHC2,441,260,274,307,423,342,223
ENSG00000141668.10,CBLN2,158,60,29,74,124,43,134
ENSG00000141682.12,PMAIP1,461,86,786,326,213,644,333
ENSG00000141696.13,P3H4,6009,3256,3694,3243,5210,5679,3921
ENSG00000141698.17,NT5C3B,1486,918,1105,947,1805,1033,1241
ENSG00000141699.11,RETREG3,1931,1627,1969,1417,1885,1393,1252
ENSG00000141736.14,ERBB2,4270,4346,4123,3929,7430,3229,4168
ENSG00000141738.14,GRB7,108,5,134,107,38,123,30
ENSG00000141741.12,MIEN1,1259,500,773,703,1017,955,885
ENSG00000141753.7,IGFBP4,2499,14773,12684,2970,4984,2657,2786
ENSG00000141756.20,FKBP10,35399,22315,27763,22845,26431,32391,23186
ENSG00000141759.15,TXNL4A,1883,765,1492,1509,1667,1826,1556
ENSG00000141837.22,CACNA1A,47,273,261,208,1662,287,357
ENSG00000141854.10,MISP3,37,18,15,9,111,40,33
ENSG00000141858.12,SAMD1,901,1232,762,862,3058,777,997
ENSG00000141867.19,BRD4,2543,2525,1626,2214,4082,2396,3057
ENSG00000141873.11,SLC39A3,540,321,497,373,596,462,375
ENSG00000141905.19,NFIC,592,848,644,427,1212,1299,671
ENSG00000141933.9,TPGS1,294,179,275,158,492,254,280
ENSG00000141934.10,PLPP2,81,22,296,28,42,81,76
ENSG00000141956.14,PRDM15,247,362,307,299,525,265,255
ENSG00000141959.17,PFKL,3278,3509,2768,3275,3451,2742,1986
ENSG00000141965.5,FEM1A,1249,832,919,1096,1308,994,1014
ENSG00000141971.14,MVB12A,925,490,621,549,670,513,496
ENSG00000141985.9,SH3GL1,4117,3013,2794,3673,3871,3370,3457
ENSG00000141994.16,DUS3L,215,226,339,247,302,150,197
ENSG00000142002.19,DPP9,2293,976,2474,2173,1532,2442,1661
ENSG00000142039.4,CCDC97,1086,1055,704,1049,1534,777,1050
ENSG00000142046.15,TMEM91,127,75,75,71,108,41,66
ENSG00000142065.14,ZFP14,223,269,166,162,511,156,134
ENSG00000142082.15,SIRT3,466,523,342,413,629,272,285
ENSG00000142089.17,IFITM3,1524,10314,4460,3140,8301,1622,5215
ENSG00000142102.16,PGGHG,1280,2236,1819,1533,1525,559,820
ENSG00000142149.9,HUNK,28,293,23,87,598,18,70
ENSG00000142156.16,COL6A1,3365,25604,5820,6069,16820,7870,6171
ENSG00000142166.15,IFNAR1,2530,1120,2236,1928,1631,2896,1732
ENSG00000142168.15,SOD1,4822,2447,3254,4012,3141,2958,2637
ENSG00000142173.17,COL6A2,3544,38317,4836,6242,22882,8545,4593
ENSG00000142178.9,SIK1,505,24,28,37,23,90,22
ENSG00000142185.18,TRPM2,674,21,196,303,67,340,142
ENSG00000142186.18,SCYL1,5098,2819,3492,4083,3505,4381,4207
ENSG00000142188.17,TMEM50B,1024,688,914,734,924,694,556
ENSG00000142192.22,APP,56093,39934,44698,39722,54001,48024,48417
ENSG00000142197.13,DOP1B,810,568,831,1197,566,675,476
ENSG00000142207.7,URB1,1209,1237,1383,1404,1281,1513,1202
ENSG00000142208.18,AKT1,5714,5155,4899,6290,7049,4432,4646
ENSG00000142227.11,EMP3,3237,1951,3624,2325,954,2337,1419
ENSG00000142230.13,SAE1,4084,4675,4007,4991,4576,2901,3399
ENSG00000142235.13,LMTK3,185,51,91,64,473,163,162
ENSG00000142252.11,GEMIN7,467,344,506,449,411,398,372
ENSG00000142279.13,WTIP,674,702,638,555,1233,708,659
ENSG00000142303.14,ADAMTS10,1152,1591,920,1068,2832,1184,1006
ENSG00000142327.13,RNPEPL1,1769,1098,1334,1152,1197,982,848
ENSG00000142330.20,CAPN10,808,565,717,699,874,401,420
ENSG00000142396.11,ERVK3-1,240,197,199,258,185,122,173
ENSG00000142408.7,CACNG8,44,20,35,43,183,158,41
ENSG00000142409.6,ZNF787,701,440,656,579,834,796,841
ENSG00000142444.7,TIMM29,472,247,271,331,435,362,303
ENSG00000142449.13,FBN3,14,1390,9,34,1416,4,60
ENSG00000142453.13,CARM1,2690,2562,2223,2449,4287,2409,3047
ENSG00000142459.9,EVI5L,1326,967,712,820,2013,1122,1118
ENSG00000142507.10,PSMB6,3123,1853,2576,2992,2298,1841,1873
ENSG00000142528.16,ZNF473,401,411,282,400,563,285,310
ENSG00000142530.11,GARIN5A,65,21,38,47,75,52,46
ENSG00000142544.7,CTU1,99,52,129,67,174,108,122
ENSG00000142546.14,NOSIP,1359,984,1245,1117,1297,843,958
ENSG00000142549.10,IGLON5,176,1407,20,406,7403,765,586
ENSG00000142552.8,RCN3,1787,1216,988,1560,2704,4758,2124
ENSG00000142556.19,ZNF614,681,352,337,477,590,481,320
ENSG00000142583.18,SLC2A5,39,4,3,15,5,114,9
ENSG00000142599.20,RERE,4150,3222,2440,3770,5480,3851,5277
ENSG00000142611.17,PRDM16,22,87,3,74,475,63,144
ENSG00000142623.11,PADI1,37,8,43,116,4,30,6
ENSG00000142627.13,EPHA2,6336,2062,8260,5517,2454,5762,5617
ENSG00000142632.17,ARHGEF19,234,204,243,120,284,149,168
ENSG00000142634.13,EFHD2,512,557,717,551,841,566,675
ENSG00000142655.13,PEX14,638,497,656,549,669,583,730
ENSG00000142657.21,PGD,9470,10435,9303,10104,9611,6670,8140
ENSG00000142661.19,MYOM3,86,6,24,43,36,90,57
ENSG00000142669.15,SH3BGRL3,7190,3884,7364,7047,6211,6997,8354
ENSG00000142675.18,CNKSR1,126,25,60,80,30,87,30
ENSG00000142684.9,ZNF593,369,178,342,342,333,271,323
ENSG00000142686.8,C1orf216,976,991,763,860,1126,708,606
ENSG00000142687.19,KIAA0319L,4384,2267,3381,2522,2267,3124,2278
ENSG00000142694.7,EVA1B,2025,884,1692,1058,1807,1770,1597
ENSG00000142731.11,PLK4,153,696,331,399,562,94,142
ENSG00000142733.18,MAP3K6,432,1127,609,420,634,463,394
ENSG00000142751.15,GPN2,972,712,890,919,860,877,782
ENSG00000142765.18,SYTL1,297,132,905,256,98,303,190
ENSG00000142784.16,WDTC1,1704,1577,815,1045,2761,1446,1547
ENSG00000142794.19,NBPF3,240,148,86,116,292,104,81
ENSG00000142798.20,HSPG2,28159,23459,43287,23488,13099,56994,27328
ENSG00000142856.17,ITGB3BP,340,342,210,206,329,109,201
ENSG00000142864.15,SERBP1,7775,6808,6987,8079,8892,7182,6569
ENSG00000142867.14,BCL10,458,366,537,427,479,510,458
ENSG00000142871.18,CCN1,15688,6746,20944,20644,9977,10519,9315
ENSG00000142875.21,PRKACB,2362,1548,1406,1473,1736,2467,1660
ENSG00000142892.15,PIGK,1363,1151,1109,1076,1108,1135,804
ENSG00000142910.16,TINAGL1,3683,413,485,323,97,3100,260
ENSG00000142920.18,AZIN2,109,232,110,128,801,121,102
ENSG00000142945.13,KIF2C,282,1646,829,1060,1090,139,231
ENSG00000142949.17,PTPRF,18106,5946,16654,12897,9461,14382,13113
ENSG00000142961.16,MOB3C,249,249,154,210,233,178,137
ENSG00000143013.13,LMO4,930,1088,690,709,4228,1001,1176
ENSG00000143028.9,SYPL2,37,8,36,18,16,66,70
ENSG00000143033.18,MTF2,1246,1272,1014,1212,1612,849,946
ENSG00000143036.17,SLC44A3,520,359,356,205,450,232,185
ENSG00000143061.18,IGSF3,2194,5687,1685,1392,9467,2074,1528
ENSG00000143067.5,ZNF697,1319,645,657,797,1046,1069,1126
ENSG00000143079.15,CTTNBP2NL,3009,1597,2866,2916,2368,2989,2974
ENSG00000143093.15,STRIP1,1676,1677,1578,1471,2244,1397,1492
ENSG00000143106.13,PSMA5,3106,1503,2583,2881,2063,1808,1896
ENSG00000143126.8,CELSR2,2012,903,723,1430,1870,1197,1631
ENSG00000143127.13,ITGA10,135,148,87,141,199,186,78
ENSG00000143147.15,GPR161,1782,3856,1356,1820,5432,1507,1541
ENSG00000143149.13,ALDH9A1,1818,1150,1468,1555,1218,1165,1131
ENSG00000143153.14,ATP1B1,4785,3357,4071,3060,5885,2279,3963
ENSG00000143155.13,TIPRL,1567,1212,1335,1435,1885,1521,1346
ENSG00000143156.14,NME7,615,424,465,497,626,455,415
ENSG00000143157.12,POGK,2232,1639,1705,2303,3122,2230,2243
ENSG00000143158.11,MPC2,1335,535,779,1065,980,1192,1061
ENSG00000143162.9,CREG1,1667,690,1102,930,1385,1316,1102
ENSG00000143164.16,DCAF6,2866,1684,1913,2458,2587,2700,2022
ENSG00000143167.12,GPA33,64,47,1,20,70,14,7
ENSG00000143178.13,TBX19,30,37,52,29,35,20,12
ENSG00000143179.16,UCK2,2501,855,1951,2366,1548,2139,1940
ENSG00000143183.18,TMCO1,3321,1700,3464,2856,2824,2752,2376
ENSG00000143190.23,POU2F1,728,1249,608,921,1152,913,991
ENSG00000143195.13,ILDR2,184,237,161,502,1074,296,476
ENSG00000143198.13,MGST3,3253,1468,2112,1756,1842,1979,2004
ENSG00000143207.21,COP1,1417,1002,969,1170,1423,1081,959
ENSG00000143222.12,UFC1,2594,1466,1749,1874,2099,1645,1518
ENSG00000143224.18,PPOX,643,429,587,494,624,294,354
ENSG00000143228.13,NUF2,116,495,318,369,440,65,99
ENSG00000143248.13,RGS5,12123,8979,8207,10174,5227,6878,8475
ENSG00000143252.16,SDHC,1445,1004,1048,1068,1232,809,835
ENSG00000143256.5,PFDN2,1035,562,915,843,1144,822,790
ENSG00000143258.17,USP21,682,974,508,647,1301,421,475
ENSG00000143294.15,PRCC,1760,1505,1453,1577,2843,1801,1972
ENSG00000143303.12,METTL25B,247,244,193,212,222,118,122
ENSG00000143315.8,PIGM,983,753,690,566,1078,672,619
ENSG00000143319.17,ISG20L2,1290,974,962,1165,1433,1176,1011
ENSG00000143320.9,CRABP2,4818,8573,1254,1841,4743,3617,2040
ENSG00000143321.19,HDGF,5186,5656,4569,5431,7256,3780,4329
ENSG00000143322.22,ABL2,3774,2062,2743,3413,3824,5968,3938
ENSG00000143324.14,XPR1,2522,1554,2207,2051,2415,2452,2616
ENSG00000143333.7,RGS16,160,73,56,147,1129,250,203
ENSG00000143337.19,TOR1AIP1,2093,1502,1770,1823,2132,2041,1740
ENSG00000143341.12,HMCN1,12961,22491,4617,8373,27718,14634,7407
ENSG00000143344.16,RGL1,1160,2466,397,794,2352,984,700
ENSG00000143353.12,LYPLAL1,508,171,312,295,228,292,249
ENSG00000143363.17,PRUNE1,819,804,462,507,1143,538,402
ENSG00000143367.17,TUFT1,1450,317,1136,1363,508,1298,893
ENSG00000143368.10,SF3B4,1893,1671,1789,1921,2556,1691,1956
ENSG00000143369.15,ECM1,3029,2827,1325,2017,3103,1322,1360
ENSG00000143373.18,ZNF687,1099,993,696,883,1653,804,974
ENSG00000143374.18,TARS2,579,553,799,482,630,390,505
ENSG00000143375.15,CGN,815,50,246,455,189,309,144
ENSG00000143376.14,SNX27,1492,1161,1199,1607,1597,1153,1188
ENSG00000143379.13,SETDB1,1084,1748,882,1087,1867,790,886
ENSG00000143382.16,ADAMTSL4,400,256,297,383,64,192,194
ENSG00000143384.14,MCL1,7461,5562,7077,8116,8699,7761,8657
ENSG00000143387.14,CTSK,148,1956,177,143,1224,242,141
ENSG00000143390.18,RFX5,2362,1871,1447,1945,2539,1666,1565
ENSG00000143393.17,PI4KB,2792,2320,2034,2397,3268,2165,2252
ENSG00000143398.20,PIP5K1A,3452,2443,2091,3457,3728,2675,2638
ENSG00000143401.15,ANP32E,2453,3651,1807,2933,3539,1899,1947
ENSG00000143409.17,MINDY1,210,319,150,142,407,137,99
ENSG00000143416.21,SELENBP1,742,1166,353,505,1346,279,327
ENSG00000143418.20,CERS2,6149,3388,5704,4908,5232,4169,4269
ENSG00000143420.19,ENSA,3021,2257,2221,2659,3786,2301,2504
ENSG00000143434.17,SEMA6C,542,1931,530,575,2838,613,789
ENSG00000143437.21,ARNT,1557,1773,826,1402,2423,1259,1071
ENSG00000143442.24,POGZ,2101,3584,1675,2009,4077,1331,1549
ENSG00000143443.10,C1orf56,100,153,50,47,213,45,39
ENSG00000143450.19,OAZ3,22,13,29,22,27,24,41
ENSG00000143457.11,GOLPH3L,799,535,449,628,870,562,408
ENSG00000143458.12,GABPB2,185,225,89,93,259,101,78
ENSG00000143469.21,SYT14,140,49,228,109,256,172,276
ENSG00000143473.14,KCNH1,1411,171,525,686,1073,675,525
ENSG00000143476.18,DTL,241,1017,379,570,787,118,213
ENSG00000143479.18,DYRK3,257,297,209,244,972,405,365
ENSG00000143486.16,EIF2D,1359,1361,1006,1060,1226,857,771
ENSG00000143493.13,INTS7,584,665,488,621,770,419,480
ENSG00000143494.16,VASH2,891,1205,326,1259,2635,903,717
ENSG00000143498.18,TAF1A,87,149,103,137,199,82,78
ENSG00000143499.14,SMYD2,1405,788,1281,1095,827,1231,1073
ENSG00000143502.16,SUSD4,80,9,115,83,189,129,404
ENSG00000143507.18,DUSP10,153,57,209,141,156,114,373
ENSG00000143514.18,TP53BP2,1788,2200,1443,1687,3039,1365,1621
ENSG00000143515.20,ATP8B2,3651,2861,1773,3069,3244,3402,2957
ENSG00000143537.14,ADAM15,1650,1178,4103,1701,840,1263,1373
ENSG00000143543.15,JTB,427,254,383,343,463,340,241
ENSG00000143545.10,RAB13,1328,1073,883,907,1666,936,889
ENSG00000143549.22,TPM3,11072,6399,11076,12795,8508,11564,11230
ENSG00000143553.11,SNAPIN,974,615,725,683,955,580,655
ENSG00000143554.14,SLC27A3,142,206,152,155,242,126,129
ENSG00000143569.20,UBAP2L,6231,6063,4403,6137,8813,5606,6469
ENSG00000143570.19,SLC39A1,89,75,86,73,123,72,92
ENSG00000143575.16,HAX1,1304,933,1185,1514,1481,1051,893
ENSG00000143578.16,CREB3L4,100,157,103,90,213,56,73
ENSG00000143590.14,EFNA3,57,45,20,32,447,21,38
ENSG00000143603.19,KCNN3,4,71,8,23,1267,5,9
ENSG00000143612.21,C1orf43,4121,2290,3139,3314,3900,2485,2872
ENSG00000143614.11,GATAD2B,1106,1271,840,1074,2205,1009,1176
ENSG00000143621.17,ILF2,6291,6721,4643,6849,8200,4693,4615
ENSG00000143622.12,RIT1,2193,1119,1432,2091,1809,1246,1449
ENSG00000143624.14,INTS3,2266,3009,2408,1883,4053,1596,1675
ENSG00000143630.10,HCN3,203,186,266,173,215,120,149
ENSG00000143632.15,ACTA1,1175,3,168,359,19,171,175
ENSG00000143633.13,C1orf131,230,249,197,216,352,211,172
ENSG00000143641.10,GALNT2,25839,10314,14267,18184,22893,21885,17732
ENSG00000143643.13,TTC13,926,457,718,596,945,908,496
ENSG00000143653.10,SCCPDH,1763,870,1894,1414,1202,1157,1105
ENSG00000143669.16,LYST,263,595,253,404,752,422,430
ENSG00000143674.11,MAP3K21,143,21,91,47,75,179,71
ENSG00000143702.16,CEP170,4767,4038,3022,5348,6030,5971,4279
ENSG00000143727.16,ACP1,2576,1639,1934,2052,2413,2061,1976
ENSG00000143740.15,SNAP47,1025,895,597,789,1175,689,604
ENSG00000143742.14,SRP9,5227,4426,4509,5205,6389,4935,4571
ENSG00000143748.18,NVL,844,705,635,739,896,643,647
ENSG00000143751.10,SDE2,805,756,507,723,1088,741,694
ENSG00000143753.14,DEGS1,5485,2457,4504,4000,3644,3665,3137
ENSG00000143756.12,FBXO28,1084,682,821,912,1165,1085,970
ENSG00000143761.17,ARF1,13583,8692,9283,11084,12230,10360,10919
ENSG00000143768.13,LEFTY2,1709,18,3,283,1158,248,488
ENSG00000143771.12,CNIH4,1595,996,1933,1367,1344,1213,1003
ENSG00000143772.11,ITPKB,780,1601,512,735,2050,451,731
ENSG00000143774.18,GUK1,3423,1941,2232,2310,3427,2931,2789
ENSG00000143776.20,CDC42BPA,2524,2515,1466,2338,3630,2814,2260
ENSG00000143786.8,CNIH3,98,37,87,36,106,203,95
ENSG00000143793.13,C1orf35,601,346,652,500,641,468,429
ENSG00000143797.12,MBOAT2,1651,1759,1334,1113,1891,1283,1127
ENSG00000143799.14,PARP1,3318,7857,3045,4295,7134,2706,2802
ENSG00000143811.20,PYCR2,776,518,649,666,751,511,514
ENSG00000143815.15,LBR,1260,3214,2070,2092,2818,952,1193
ENSG00000143816.8,WNT9A,894,483,286,652,528,612,201
ENSG00000143819.13,EPHX1,2918,545,1141,1509,1497,3220,2130
ENSG00000143842.15,SOX13,180,250,119,179,267,152,298
ENSG00000143845.15,ETNK2,235,390,218,185,816,292,183
ENSG00000143847.16,PPFIA4,64,148,38,30,192,18,34
ENSG00000143850.16,PLEKHA6,70,242,40,100,582,101,79
ENSG00000143858.12,SYT2,8,186,4,9,246,4,20
ENSG00000143862.8,ARL8A,1788,850,1283,1306,2174,1929,2007
ENSG00000143867.7,OSR1,16,56,11,30,49,21,19
ENSG00000143869.7,GDF7,1769,952,487,2034,1954,1753,705
ENSG00000143870.13,PDIA6,14543,10525,18494,16169,13897,12091,9679
ENSG00000143878.10,RHOB,9243,4113,3859,7600,10157,5152,8124
ENSG00000143889.16,HNRNPLL,1510,1260,1023,1406,1853,1329,1411
ENSG00000143891.17,GALM,392,422,248,330,414,296,232
ENSG00000143919.16,CAMKMT,175,74,139,136,132,193,142
ENSG00000143924.19,EML4,2827,4627,1940,2685,5081,2591,2325
ENSG00000143933.20,CALM2,43295,13256,26629,24874,14427,25525,17154
ENSG00000143942.5,CHAC2,78,46,72,33,48,55,24
ENSG00000143951.16,WDPCP,263,167,164,176,351,222,177
ENSG00000143952.20,VPS54,1676,1111,980,1184,1469,1324,1177
ENSG00000143970.18,ASXL2,1196,1144,944,1168,1206,1380,1235
ENSG00000143971.9,ETAA1,418,464,368,395,653,362,311
ENSG00000143977.14,SNRPG,944,777,940,997,939,711,646
ENSG00000143995.20,MEIS1,84,29,133,67,104,32,45
ENSG00000144021.3,CIAO1,2590,2057,2056,2165,2584,1867,1724
ENSG00000144026.14,ZNF514,417,334,237,276,351,179,128
ENSG00000144028.15,SNRNP200,7200,10512,5952,8231,9749,6539,7231
ENSG00000144031.12,ANKRD53,36,70,15,26,84,31,24
ENSG00000144034.16,TPRKB,382,310,301,384,484,297,276
ENSG00000144036.16,EXOC6B,1479,1055,1351,1194,1318,1438,1295
ENSG00000144040.13,SFXN5,419,681,426,477,699,347,413
ENSG00000144043.13,TEX261,2759,2070,2477,2459,2696,2272,2080
ENSG00000144048.11,DUSP11,778,449,589,777,705,879,707
ENSG00000144057.16,ST6GAL2,1040,2900,347,1224,18707,2095,1075
ENSG00000144061.14,NPHP1,136,165,92,106,208,117,114
ENSG00000144115.18,THNSL2,121,389,12,237,490,366,32
ENSG00000144118.14,RALB,2133,916,1788,2045,1397,2691,1758
ENSG00000144120.13,TMEM177,168,161,216,186,236,158,143
ENSG00000144134.19,RABL2A,211,241,155,216,304,182,142
ENSG00000144136.11,SLC20A1,2675,3097,4209,2904,3953,2717,3362
ENSG00000144152.13,FBLN7,8,258,5,6,40,6,15
ENSG00000144161.14,ZC3H8,177,246,202,186,249,198,153
ENSG00000144182.17,LIPT1,91,62,48,36,95,47,47
ENSG00000144199.12,FAHD2B,209,287,137,167,340,96,63
ENSG00000144218.21,AFF3,687,1799,501,676,1609,861,606
ENSG00000144224.17,UBXN4,5656,4841,4717,4361,6092,4059,3694
ENSG00000144227.5,NXPH2,6,25,38,8,16,8,43
ENSG00000144228.9,SPOPL,837,493,443,537,679,692,521
ENSG00000144231.11,POLR2D,1129,858,952,963,1236,834,717
ENSG00000144233.12,AMMECR1L,1620,1235,1323,1557,2101,1429,1503
ENSG00000144278.15,GALNT13,43,16,114,129,81,75,89
ENSG00000144283.23,PKP4,2435,2313,2157,2894,3504,2035,1783
ENSG00000144306.15,SCRN3,646,503,428,497,706,447,370
ENSG00000144320.14,LNPK,1420,1074,1444,1181,1327,1205,1106
ENSG00000144331.20,ZNF385B,36,19,2,5,44,3,13
ENSG00000144339.12,TMEFF2,132,795,53,135,339,82,142
ENSG00000144354.15,CDCA7,190,731,361,380,530,94,94
ENSG00000144355.15,DLX1,14,11,4,7,216,59,8
ENSG00000144357.18,UBR3,1623,1135,1106,1510,1581,1659,1239
ENSG00000144362.12,PHOSPHO2,32,38,16,30,24,18,18
ENSG00000144366.17,GULP1,1446,1695,1034,1384,804,1492,1332
ENSG00000144369.14,FAM171B,772,1381,467,409,2006,694,763
ENSG00000144381.18,HSPD1,7864,6737,9280,10605,6348,5930,4762
ENSG00000144395.18,CCDC150,74,208,133,160,107,32,36
ENSG00000144401.14,METTL21A,413,293,340,345,390,328,289
ENSG00000144406.19,UNC80,36,243,27,35,101,54,68
ENSG00000144426.19,NBEAL1,962,485,599,744,676,1449,830
ENSG00000144445.17,KANSL1L,363,393,194,257,694,243,230
ENSG00000144451.20,SPAG16,410,325,255,298,427,327,247
ENSG00000144452.15,ABCA12,154,11,96,99,29,238,97
ENSG00000144455.14,SUMF1,1949,1046,1981,711,1112,1158,1054
ENSG00000144460.13,NYAP2,2,70,2,17,1260,39,38
ENSG00000144468.17,RHBDD1,677,600,574,515,574,519,525
ENSG00000144476.6,ACKR3,5358,1844,3988,3183,2473,2049,2249
ENSG00000144485.11,HES6,472,100,166,208,1968,118,139
ENSG00000144488.15,ESPNL,65,66,32,24,76,29,40
ENSG00000144504.16,ANKMY1,154,150,108,128,152,109,86
ENSG00000144524.18,COPS7B,1268,1081,977,1115,1532,887,945
ENSG00000144535.20,DIS3L2,685,592,732,613,809,649,528
ENSG00000144554.13,FANCD2,250,1185,524,610,613,128,206
ENSG00000144559.11,TAMM41,242,213,230,281,297,208,169
ENSG00000144560.16,VGLL4,3094,2740,1812,2300,5255,2616,3187
ENSG00000144566.11,RAB5A,2977,1444,2138,2316,2442,3088,2533
ENSG00000144567.11,RETREG2,3276,2065,2768,2279,2933,2252,2128
ENSG00000144579.9,CTDSP1,1291,1560,807,984,2031,1096,1073
ENSG00000144580.15,CNOT9,1304,1663,1246,1499,1943,1286,1258
ENSG00000144583.5,MARCHF4,2988,245,3932,3698,970,4733,4482
ENSG00000144589.22,STK11IP,600,809,757,635,838,446,493
ENSG00000144591.20,GMPPA,1309,911,1176,1172,821,892,893
ENSG00000144596.13,GRIP2,25,5,18,92,417,34,26
ENSG00000144597.14,EAF1,1297,738,927,1091,1315,1142,1179
ENSG00000144619.15,CNTN4,156,2359,32,33,1302,62,105
ENSG00000144635.9,DYNC1LI1,1634,1080,1403,1686,1680,1458,1469
ENSG00000144642.22,RBMS3,409,896,373,484,1537,475,326
ENSG00000144645.16,OSBPL10,904,340,530,961,1322,1278,1014
ENSG00000144647.7,POMGNT2,857,406,632,445,921,649,543
ENSG00000144655.15,CSRNP1,1395,530,903,1360,1384,1242,1922
ENSG00000144659.13,SLC25A38,1267,528,949,941,828,956,917
ENSG00000144668.12,ITGA9,31,831,37,113,576,47,323
ENSG00000144674.19,GOLGA4,4337,2749,2908,3813,3496,4351,2877
ENSG00000144677.15,CTDSPL,1648,1308,1108,1392,1474,981,1087
ENSG00000144681.11,STAC,119,100,235,154,6,72,72
ENSG00000144711.17,IQSEC1,2886,1983,1959,2317,4444,3440,2983
ENSG00000144712.13,CAND2,362,620,254,330,581,235,170
ENSG00000144724.20,PTPRG,2176,5981,1696,1670,6115,2685,2625
ENSG00000144730.19,IL17RD,1330,415,947,735,2396,1093,1036
ENSG00000144736.14,SHQ1,686,460,607,680,696,569,648
ENSG00000144741.19,SLC25A26,503,268,314,332,467,344,255
ENSG00000144744.18,UBA3,2319,1876,2184,2096,2133,1775,2077
ENSG00000144746.7,ARL6IP5,6787,4515,7986,4367,4401,4914,4736
ENSG00000144747.17,TMF1,2155,1505,1322,1924,1930,1932,1606
ENSG00000144749.14,LRIG1,3464,2056,2027,2695,3986,3443,3437
ENSG00000144791.10,LIMD1,777,943,1021,919,1120,747,729
ENSG00000144792.9,ZNF660,191,260,157,238,400,155,167
ENSG00000144802.11,NFKBIZ,252,253,668,505,165,220,131
ENSG00000144810.16,COL8A1,33520,36447,45892,41671,32257,30361,20738
ENSG00000144815.18,NXPE3,2377,1285,1748,2081,1444,1866,1548
ENSG00000144821.11,MYH15,92,50,86,121,41,107,62
ENSG00000144824.21,PHLDB2,4519,4827,4525,7083,4615,5502,4933
ENSG00000144827.9,ABHD10,1029,620,587,749,797,792,711
ENSG00000144834.14,TAGLN3,90,130,89,185,364,78,70
ENSG00000144837.9,PLA1A,69,6,52,32,10,18,37
