ensembl_id,gene_name,WZ12_CADASIL_Control,WZ16_CADASIL_C224Y,WZ4_CADASIL_Control,WZ8_CADASIL_Control,XZ5_CADASIL_R153C,XZ6_CADASIL_R153C_isoCtrl,XZ7_CADASIL_C224Y_isoCtrl
ENSG00000287239.1,ENSG00000287239,0,0,0,0,0,0,0
ENSG00000287240.1,ENSG00000287240,0,0,0,0,0,0,0
ENSG00000287241.1,ENSG00000287241,0,0,0,0,0,0,0
ENSG00000287242.1,ENSG00000287242,11,8,9,10,19,21,7
ENSG00000287243.2,THCAT155,0,0,0,1,2,0,2
ENSG00000287244.1,ENSG00000287244,0,0,0,0,0,0,0
ENSG00000287245.1,ENSG00000287245,2,0,1,2,0,0,0
ENSG00000287246.1,ENSG00000287246,0,0,0,0,0,0,0
ENSG00000287247.1,ENSG00000287247,0,0,0,0,0,0,0
ENSG00000287248.1,ENSG00000287248,3,18,0,3,5,3,0
ENSG00000287249.1,ENSG00000287249,1,5,1,3,7,6,4
ENSG00000287250.1,ENSG00000287250,0,1,1,2,1,1,1
ENSG00000287251.1,ENSG00000287251,1,2,1,7,0,0,0
ENSG00000287252.3,ENSG00000287252,18,33,13,27,40,9,2
ENSG00000287253.1,ENSG00000287253,0,0,0,0,0,0,0
ENSG00000287254.1,ENSG00000287254,0,1,0,0,3,1,1
ENSG00000287255.3,ENSG00000287255,0,0,0,0,0,0,0
ENSG00000287256.3,ENSG00000287256,0,0,0,0,0,0,0
ENSG00000287257.1,ENSG00000287257,0,0,0,0,0,0,0
ENSG00000287258.1,ENSG00000287258,0,0,0,0,0,0,0
ENSG00000287259.1,ENSG00000287259,0,0,0,0,0,0,0
ENSG00000287260.2,ENSG00000287260,15,18,2,10,16,12,9
ENSG00000287261.3,HPS1-AS1,5,2,5,8,4,8,3
ENSG00000287262.1,ENSG00000287262,7,1,1,4,3,7,2
ENSG00000287263.3,ENSG00000287263,61,10,59,28,15,70,67
ENSG00000287264.1,ENSG00000287264,1,6,0,3,4,1,2
ENSG00000287265.1,ENSG00000287265,6,2,6,0,10,0,1
ENSG00000287266.1,ENSG00000287266,0,0,0,0,0,0,0
ENSG00000287267.1,ENSG00000287267,0,0,0,0,0,0,0
ENSG00000287268.1,ENSG00000287268,0,1,0,0,0,0,0
ENSG00000287269.1,ENSG00000287269,0,0,0,0,4,0,0
ENSG00000287270.1,ENSG00000287270,0,0,0,0,0,0,0
ENSG00000287271.1,ENSG00000287271,0,0,0,0,0,0,0
ENSG00000287272.1,ENSG00000287272,0,0,0,0,0,0,0
ENSG00000287273.1,ENSG00000287273,0,0,0,0,0,0,0
ENSG00000287274.1,ENSG00000287274,0,0,0,0,0,0,0
ENSG00000287275.2,ENSG00000287275,0,10,4,1,16,1,1
ENSG00000287276.2,CNTNAP3P7,0,0,0,0,2,0,1
ENSG00000287277.1,ENSG00000287277,0,0,0,0,0,0,0
ENSG00000287278.1,ENSG00000287278,1,0,0,0,1,0,0
ENSG00000287279.1,ENSG00000287279,1,3,1,0,1,1,0
ENSG00000287280.1,ENSG00000287280,0,0,0,0,0,0,0
ENSG00000287281.1,ENSG00000287281,6,6,0,4,31,12,4
ENSG00000287282.1,ENSG00000287282,0,0,0,0,0,0,0
ENSG00000287283.1,ENSG00000287283,0,0,0,0,0,0,0
ENSG00000287284.1,ENSG00000287284,0,0,0,0,0,0,0
ENSG00000287285.1,ENSG00000287285,0,0,0,0,0,0,0
ENSG00000287286.1,ENSG00000287286,1,1,1,3,0,0,0
ENSG00000287287.1,ENSG00000287287,7,0,4,4,0,1,0
ENSG00000287288.1,ENSG00000287288,0,0,0,0,0,0,0
ENSG00000287289.1,ENSG00000287289,1,8,0,0,0,1,0
ENSG00000287290.1,ENSG00000287290,0,0,0,0,0,0,0
ENSG00000287291.1,ENSG00000287291,0,0,0,1,0,0,1
ENSG00000287292.1,ENSG00000287292,5,0,0,0,0,0,1
ENSG00000287293.1,ENSG00000287293,0,0,0,0,0,0,0
ENSG00000287294.1,ENSG00000287294,0,1,2,0,0,0,0
ENSG00000287295.1,ENSG00000287295,0,0,0,0,0,0,0
ENSG00000287296.1,ENSG00000287296,1,0,0,0,0,0,0
ENSG00000287297.1,ENSG00000287297,0,0,0,0,0,0,0
ENSG00000287298.1,ENSG00000287298,0,0,0,0,0,0,0
ENSG00000287299.1,ENSG00000287299,82,22,26,75,16,12,14
ENSG00000287300.1,ENSG00000287300,0,0,0,0,0,0,0
ENSG00000287301.3,ENSG00000287301,1,7,0,2,8,0,0
ENSG00000287302.1,ENSG00000287302,0,0,0,0,0,1,0
ENSG00000287303.1,ENSG00000287303,0,3,0,0,0,0,1
ENSG00000287305.1,ENSG00000287305,1,0,0,0,0,0,0
ENSG00000287306.1,ENSG00000287306,0,2,10,6,1,0,0
ENSG00000287307.1,ENSG00000287307,0,0,0,0,0,0,0
ENSG00000287308.1,ENSG00000287308,0,0,0,0,0,0,0
ENSG00000287309.1,ENSG00000287309,0,0,0,0,0,0,0
ENSG00000287310.1,ENSG00000287310,3,4,1,1,5,0,1
ENSG00000287311.1,ENSG00000287311,0,0,0,0,0,0,0
ENSG00000287312.1,ENSG00000287312,0,0,0,0,0,0,2
ENSG00000287313.1,ENSG00000287313,0,0,0,0,0,0,0
ENSG00000287314.1,ENSG00000287314,0,0,0,0,0,0,0
ENSG00000287315.1,ENSG00000287315,4,2,3,2,6,3,0
ENSG00000287316.1,ENSG00000287316,0,1,0,0,0,0,0
ENSG00000287317.1,ENSG00000287317,0,0,0,0,0,0,0
ENSG00000287318.1,ENSG00000287318,0,0,0,1,0,0,0
ENSG00000287319.1,ENSG00000287319,0,0,0,0,0,0,0
ENSG00000287320.1,ENSG00000287320,0,0,0,0,0,0,0
ENSG00000287321.1,ENSG00000287321,0,0,0,0,0,0,0
ENSG00000287322.1,ENSG00000287322,0,0,0,0,0,0,0
ENSG00000287323.1,ENSG00000287323,0,0,0,0,0,0,0
ENSG00000287324.1,ENSG00000287324,0,0,0,0,0,0,0
ENSG00000287325.1,ENSG00000287325,0,0,0,0,2,0,0
ENSG00000287326.1,ENSG00000287326,1,5,0,0,0,3,2
ENSG00000287327.1,ENSG00000287327,0,0,0,0,0,0,0
ENSG00000287328.1,ENSG00000287328,0,0,0,0,0,0,0
ENSG00000287329.1,ENSG00000287329,0,0,0,0,0,0,1
ENSG00000287330.1,ENSG00000287330,0,0,0,0,0,0,0
ENSG00000287331.1,ENSG00000287331,0,0,0,0,0,0,0
ENSG00000287332.1,ENSG00000287332,0,0,0,0,0,0,0
ENSG00000287333.1,ENSG00000287333,1,0,0,0,0,0,0
ENSG00000287334.1,ENSG00000287334,0,0,0,0,0,0,0
ENSG00000287335.2,ENSG00000287335,2,4,2,6,11,6,2
ENSG00000287336.1,ENSG00000287336,1,2,2,0,0,0,2
ENSG00000287337.1,ENSG00000287337,1,0,1,0,6,0,0
ENSG00000287338.1,ENSG00000287338,12,1,2,1,0,8,2
ENSG00000287339.1,ENSG00000287339,0,1,1,0,2,0,0
ENSG00000287340.2,ENSG00000287340,0,0,0,0,2,0,0
ENSG00000287342.1,ENSG00000287342,0,0,0,0,3,0,0
ENSG00000287343.1,ENSG00000287343,0,0,0,0,0,0,0
ENSG00000287344.1,ENSG00000287344,0,0,0,0,0,0,0
ENSG00000287345.1,ENSG00000287345,0,0,0,0,0,0,0
ENSG00000287346.1,ENSG00000287346,1,6,7,9,32,8,3
ENSG00000287347.1,ENSG00000287347,0,0,0,0,3,1,0
ENSG00000287348.1,ENSG00000287348,0,0,0,0,0,0,0
ENSG00000287349.1,ENSG00000287349,0,1,0,0,1,0,0
ENSG00000287350.1,ENSG00000287350,0,0,0,0,0,0,0
ENSG00000287351.1,ENSG00000287351,0,0,0,0,0,0,0
ENSG00000287352.1,ENSG00000287352,0,2,0,0,2,1,0
ENSG00000287353.1,ENSG00000287353,0,0,0,0,0,0,0
ENSG00000287354.1,ENSG00000287354,0,1,0,0,11,1,0
ENSG00000287355.1,ENSG00000287355,0,0,0,0,0,0,0
ENSG00000287356.1,ENSG00000287356,116,50,55,69,75,63,65
ENSG00000287357.1,ENSG00000287357,0,0,0,0,0,0,0
ENSG00000287358.1,ENSG00000287358,1,1,0,0,2,2,7
ENSG00000287359.1,ENSG00000287359,1,0,0,0,18,0,0
ENSG00000287360.1,ENSG00000287360,0,0,0,1,0,0,0
ENSG00000287361.1,ENSG00000287361,0,0,0,0,0,0,0
ENSG00000287362.1,ENSG00000287362,1,0,1,2,1,0,0
ENSG00000287363.4,GUCA1ANB,0,0,0,0,0,0,0
ENSG00000287364.1,ENSG00000287364,0,0,0,0,0,0,0
ENSG00000287365.1,ENSG00000287365,0,4,0,0,2,0,0
ENSG00000287366.1,ENSG00000287366,0,0,0,0,0,0,0
ENSG00000287367.2,ENSG00000287367,0,1,1,0,1,0,2
ENSG00000287368.1,ENSG00000287368,0,0,0,0,1,0,0
ENSG00000287369.1,ENSG00000287369,4,6,0,1,10,3,3
ENSG00000287370.1,ENSG00000287370,0,0,0,0,0,0,0
ENSG00000287372.1,ENSG00000287372,0,0,0,0,0,0,0
ENSG00000287373.1,ENSG00000287373,0,2,0,2,2,1,1
ENSG00000287374.1,ENSG00000287374,0,0,0,0,0,0,0
ENSG00000287375.1,ENSG00000287375,0,0,0,0,0,0,0
ENSG00000287376.1,ENSG00000287376,0,6,0,0,0,0,0
ENSG00000287377.1,ENSG00000287377,2,0,1,4,1,1,0
ENSG00000287378.1,ENSG00000287378,0,2,0,0,0,0,1
ENSG00000287379.1,ENSG00000287379,0,0,0,0,0,0,0
ENSG00000287380.1,ENSG00000287380,0,0,2,1,0,0,3
ENSG00000287381.1,ENSG00000287381,0,0,0,0,0,0,0
ENSG00000287382.1,ENSG00000287382,0,0,0,3,1,0,2
ENSG00000287383.1,ENSG00000287383,0,0,0,0,0,0,0
ENSG00000287384.1,ENSG00000287384,0,0,0,0,0,0,0
ENSG00000287385.1,ENSG00000287385,1,1,0,1,15,1,4
ENSG00000287386.1,ENSG00000287386,0,0,0,0,0,0,0
ENSG00000287387.1,ENSG00000287387,3,1,10,2,0,3,1
ENSG00000287389.2,ENSG00000287389,0,0,0,0,1,0,0
ENSG00000287390.1,ENSG00000287390,0,3,2,0,1,0,0
ENSG00000287391.1,ENSG00000287391,0,0,0,0,0,0,0
ENSG00000287392.1,ENSG00000287392,0,0,0,0,0,0,0
ENSG00000287393.1,ENSG00000287393,0,0,0,0,0,0,0
ENSG00000287394.1,MAGEA3-DT,0,0,0,0,0,0,0
ENSG00000287395.1,ENSG00000287395,0,0,0,0,0,2,1
ENSG00000287396.1,ENSG00000287396,0,0,0,0,0,0,0
ENSG00000287397.1,ENSG00000287397,0,0,0,0,0,0,0
ENSG00000287398.1,ENSG00000287398,0,0,0,0,0,0,0
ENSG00000287399.1,ENSG00000287399,0,0,0,0,0,0,0
ENSG00000287400.1,ENSG00000287400,5,0,0,0,1,3,0
ENSG00000287401.1,ENSG00000287401,0,1,0,0,4,0,0
ENSG00000287402.1,ENSG00000287402,6,3,0,0,0,1,0
ENSG00000287403.1,ENSG00000287403,0,0,0,0,0,0,0
ENSG00000287404.1,ENSG00000287404,0,2,0,0,0,0,0
ENSG00000287405.1,ENSG00000287405,0,0,0,0,0,0,0
ENSG00000287406.1,ENSG00000287406,2,0,0,1,5,2,1
ENSG00000287407.1,ENSG00000287407,0,0,0,0,0,1,0
ENSG00000287408.1,ENSG00000287408,0,0,0,0,0,0,0
ENSG00000287409.1,ENSG00000287409,0,0,0,0,0,0,1
ENSG00000287410.1,ENSG00000287410,0,0,0,0,0,0,0
ENSG00000287411.1,ENSG00000287411,0,0,0,0,0,0,0
ENSG00000287412.1,ENSG00000287412,0,0,0,0,0,0,0
ENSG00000287413.1,ENSG00000287413,0,0,0,0,0,0,0
ENSG00000287414.1,ENSG00000287414,0,0,0,0,0,0,0
ENSG00000287415.1,ENSG00000287415,1,0,0,0,2,1,0
ENSG00000287416.1,ENSG00000287416,0,0,0,0,0,0,0
ENSG00000287417.1,ENSG00000287417,0,0,0,0,0,0,0
ENSG00000287418.1,ENSG00000287418,0,0,0,0,0,0,0
ENSG00000287419.1,ENSG00000287419,0,2,0,1,8,1,0
ENSG00000287420.1,ENSG00000287420,1,0,0,0,0,0,0
ENSG00000287421.1,ENSG00000287421,0,0,0,0,0,0,0
ENSG00000287422.1,ENSG00000287422,0,0,0,0,0,0,0
ENSG00000287423.1,ENSG00000287423,0,0,0,0,0,0,0
ENSG00000287424.1,ENSG00000287424,1,1,1,3,1,5,0
ENSG00000287425.1,ENSG00000287425,0,0,1,2,1,0,0
ENSG00000287426.1,ENSG00000287426,0,0,0,0,0,0,0
ENSG00000287427.1,ENSG00000287427,0,0,0,0,0,0,0
ENSG00000287428.1,ENSG00000287428,0,0,0,0,0,0,0
ENSG00000287429.1,ENSG00000287429,0,0,0,0,0,0,0
ENSG00000287430.1,ENSG00000287430,0,0,0,2,0,0,0
ENSG00000287431.1,RENO1,101,162,54,113,216,93,151
ENSG00000287432.1,ENSG00000287432,0,0,0,0,0,0,0
ENSG00000287433.1,ENSG00000287433,0,0,0,0,0,0,0
ENSG00000287434.1,ENSG00000287434,0,0,1,1,0,0,0
ENSG00000287435.1,ENSG00000287435,0,0,0,0,0,0,0
ENSG00000287437.1,ENSG00000287437,1,1,0,1,0,0,0
ENSG00000287438.1,ENSG00000287438,0,0,0,0,2,0,0
ENSG00000287439.1,ENSG00000287439,0,0,0,0,1,0,0
ENSG00000287440.1,ENSG00000287440,0,0,0,0,0,0,0
ENSG00000287441.1,ENSG00000287441,1,0,0,0,0,0,0
ENSG00000287442.1,ENSG00000287442,0,0,0,0,0,0,0
ENSG00000287443.1,ENSG00000287443,0,1,0,0,0,0,3
ENSG00000287444.1,ENSG00000287444,0,1,0,0,1,1,1
ENSG00000287445.1,ENSG00000287445,1,2,3,1,0,1,1
ENSG00000287446.1,ENSG00000287446,0,6,0,2,13,3,0
ENSG00000287447.1,ENSG00000287447,0,0,0,0,0,0,0
ENSG00000287448.1,ENSG00000287448,0,0,0,0,0,0,0
ENSG00000287449.1,ENSG00000287449,0,0,0,0,0,0,3
ENSG00000287450.1,ENSG00000287450,0,0,0,0,1,0,0
ENSG00000287451.1,ENSG00000287451,0,0,0,0,0,0,0
ENSG00000287452.2,ENSG00000287452,0,0,0,0,0,0,0
ENSG00000287453.1,ENSG00000287453,0,0,0,0,1,0,0
ENSG00000287454.1,ENSG00000287454,0,1,0,0,0,1,0
ENSG00000287455.1,ENSG00000287455,0,0,0,0,0,0,0
ENSG00000287456.1,ENSG00000287456,0,0,0,0,0,0,0
ENSG00000287457.1,ENSG00000287457,0,0,0,0,0,0,0
ENSG00000287458.1,ENSG00000287458,0,0,0,0,0,0,0
ENSG00000287459.1,ENSG00000287459,0,0,0,0,0,0,0
ENSG00000287460.1,ENSG00000287460,0,2,0,0,3,0,0
ENSG00000287462.1,ENSG00000287462,0,0,0,1,0,0,0
ENSG00000287463.1,ENSG00000287463,0,0,0,0,0,1,0
ENSG00000287464.1,ENSG00000287464,0,0,0,0,0,0,0
ENSG00000287465.1,ENSG00000287465,0,0,0,0,0,0,0
ENSG00000287466.1,ENSG00000287466,0,0,0,0,0,0,0
ENSG00000287467.1,ENSG00000287467,2,1,1,3,1,5,4
ENSG00000287468.1,ENSG00000287468,0,0,0,0,0,0,0
ENSG00000287469.1,ENSG00000287469,0,0,0,0,0,0,0
ENSG00000287470.1,ENSG00000287470,0,0,0,0,0,0,0
ENSG00000287471.1,ENSG00000287471,0,0,0,0,0,0,0
ENSG00000287472.1,ENSG00000287472,0,0,0,0,0,0,0
ENSG00000287473.1,ENSG00000287473,0,0,0,0,0,0,0
ENSG00000287474.1,ENSG00000287474,0,1,0,0,0,0,0
ENSG00000287475.1,ENSG00000287475,1,0,0,1,1,1,0
ENSG00000287476.1,ENSG00000287476,0,0,0,0,0,0,0
ENSG00000287477.1,ENSG00000287477,87,10,43,64,6,28,44
ENSG00000287478.1,ENSG00000287478,0,0,0,0,0,0,0
ENSG00000287479.1,ENSG00000287479,0,0,0,0,0,0,0
ENSG00000287480.1,ENSG00000287480,0,0,0,0,0,0,0
ENSG00000287481.1,ENSG00000287481,2,0,0,2,0,1,2
ENSG00000287482.1,ENSG00000287482,0,0,0,0,0,0,0
ENSG00000287483.1,ENSG00000287483,0,0,0,0,0,0,0
ENSG00000287484.1,ENSG00000287484,0,0,0,0,0,0,0
ENSG00000287485.1,ENSG00000287485,0,0,0,1,0,0,0
ENSG00000287486.1,ENSG00000287486,0,0,0,0,0,0,0
ENSG00000287488.1,ENSG00000287488,0,1,0,0,0,0,0
ENSG00000287489.1,ENSG00000287489,0,0,0,0,0,0,0
ENSG00000287490.1,ENSG00000287490,2,2,1,1,0,1,3
ENSG00000287492.1,ENSG00000287492,0,0,0,0,0,0,0
ENSG00000287493.1,ENSG00000287493,0,0,0,0,0,0,0
ENSG00000287494.1,ENSG00000287494,0,0,0,0,0,0,0
ENSG00000287495.1,ENSG00000287495,0,0,0,0,0,0,0
ENSG00000287496.1,ENSG00000287496,0,0,0,0,0,0,0
ENSG00000287497.3,ENSG00000287497,0,0,0,0,0,0,0
ENSG00000287498.1,ENSG00000287498,0,0,0,1,1,0,0
ENSG00000287499.1,ENSG00000287499,0,0,0,0,1,0,0
ENSG00000287500.1,ENSG00000287500,1,0,0,0,2,0,0
ENSG00000287501.1,ENSG00000287501,0,0,0,0,0,1,0
ENSG00000287502.1,ENSG00000287502,2,2,0,1,1,1,5
ENSG00000287503.1,ENSG00000287503,0,0,0,0,0,0,0
ENSG00000287504.1,ENSG00000287504,0,0,0,0,0,0,0
ENSG00000287505.1,ENSG00000287505,0,0,0,0,0,0,0
ENSG00000287506.1,ENSG00000287506,0,0,0,0,0,0,0
ENSG00000287507.1,ENSG00000287507,4,0,2,0,0,0,2
ENSG00000287508.1,ENSG00000287508,0,0,0,0,2,0,0
ENSG00000287509.1,ENSG00000287509,1,1,2,1,0,0,0
ENSG00000287510.1,ENSG00000287510,1,0,0,0,0,0,0
ENSG00000287511.1,ENSG00000287511,0,0,0,0,0,0,0
ENSG00000287512.1,ENSG00000287512,0,2,1,0,0,0,0
ENSG00000287513.1,ENSG00000287513,6,5,8,2,5,8,12
ENSG00000287514.2,ENSG00000287514,0,0,0,0,0,0,0
ENSG00000287515.1,ENSG00000287515,0,0,0,0,0,0,0
ENSG00000287516.1,ENSG00000287516,18,0,2,26,10,15,4
ENSG00000287517.1,ENSG00000287517,0,0,0,0,0,0,0
ENSG00000287518.1,ENSG00000287518,0,0,0,0,0,0,0
ENSG00000287519.1,ENSG00000287519,0,0,0,0,0,0,0
ENSG00000287520.1,ENSG00000287520,0,0,0,0,0,0,0
ENSG00000287521.1,ENSG00000287521,0,0,0,0,0,0,0
ENSG00000287522.1,ENSG00000287522,0,0,0,0,0,0,0
ENSG00000287523.1,ENSG00000287523,0,0,0,0,0,0,0
ENSG00000287524.1,ENSG00000287524,0,0,0,0,0,0,0
ENSG00000287525.1,ENSG00000287525,0,0,0,0,0,0,0
ENSG00000287526.1,ENSG00000287526,0,0,0,0,0,0,0
ENSG00000287527.1,ENSG00000287527,0,0,0,0,3,0,0
ENSG00000287528.1,ENSG00000287528,29,13,10,9,13,18,21
ENSG00000287529.1,ENSG00000287529,0,0,0,0,0,0,0
ENSG00000287530.1,ENSG00000287530,0,0,0,0,0,0,0
ENSG00000287531.1,ENSG00000287531,0,0,0,0,0,0,0
ENSG00000287532.1,ENSG00000287532,0,0,0,0,0,0,0
ENSG00000287533.1,ENSG00000287533,0,0,0,0,0,0,0
ENSG00000287534.1,ENSG00000287534,5,2,1,1,0,2,3
ENSG00000287535.1,ENSG00000287535,1,2,1,0,4,4,0
ENSG00000287536.1,ENSG00000287536,0,0,0,0,0,0,0
ENSG00000287537.1,ENSG00000287537,0,0,0,0,0,0,0
ENSG00000287538.1,ENSG00000287538,0,0,0,0,0,0,0
ENSG00000287539.1,ENSG00000287539,14,6,10,8,12,6,8
ENSG00000287540.1,ENSG00000287540,0,0,0,0,0,0,0
ENSG00000287541.1,ENSG00000287541,0,0,0,0,1,0,0
ENSG00000287542.1,HERC3,0,0,0,0,0,0,0
ENSG00000287543.1,ENSG00000287543,1,2,0,0,0,0,0
ENSG00000287544.1,ENSG00000287544,0,0,1,0,0,0,0
ENSG00000287545.1,ENSG00000287545,0,0,0,0,0,0,0
ENSG00000287546.1,ENSG00000287546,0,0,0,0,0,0,0
ENSG00000287547.1,ENSG00000287547,0,0,0,0,0,0,0
ENSG00000287548.1,ENSG00000287548,0,1,1,1,0,2,0
ENSG00000287549.1,ENSG00000287549,1,0,0,0,1,0,0
ENSG00000287550.1,ENSG00000287550,0,0,0,0,0,0,0
ENSG00000287551.1,ENSG00000287551,0,0,0,0,0,0,0
ENSG00000287552.1,ENSG00000287552,0,0,0,0,0,0,0
ENSG00000287553.1,ENSG00000287553,8,8,4,3,19,10,7
ENSG00000287554.1,ENSG00000287554,0,0,0,0,0,0,0
ENSG00000287555.1,ENSG00000287555,0,0,0,0,0,0,0
ENSG00000287556.1,ENSG00000287556,0,0,0,0,0,0,0
ENSG00000287557.1,ENSG00000287557,0,0,0,0,0,0,0
ENSG00000287558.1,ENSG00000287558,0,0,2,0,0,0,1
ENSG00000287559.1,ENSG00000287559,0,1,1,0,0,0,0
ENSG00000287560.1,ENSG00000287560,133,34,27,143,12,28,40
ENSG00000287561.1,ENSG00000287561,0,0,0,0,0,2,0
ENSG00000287562.1,ENSG00000287562,52,38,79,54,34,42,33
ENSG00000287563.1,ENSG00000287563,0,0,0,0,0,0,0
ENSG00000287564.2,ENSG00000287564,6,3,0,2,7,4,3
ENSG00000287565.1,ENSG00000287565,0,0,0,0,0,0,0
ENSG00000287566.1,ENSG00000287566,0,0,0,0,0,0,0
ENSG00000287567.1,ENSG00000287567,0,0,0,0,0,0,0
ENSG00000287568.1,ENSG00000287568,0,0,0,0,0,0,0
ENSG00000287569.1,ENSG00000287569,24,10,10,22,17,10,11
ENSG00000287570.1,ENSG00000287570,0,0,0,0,0,0,2
ENSG00000287571.1,ENSG00000287571,0,0,0,0,0,0,0
ENSG00000287574.1,ENSG00000287574,12,3,3,5,9,6,6
ENSG00000287575.1,ENSG00000287575,8,3,34,9,5,11,11
ENSG00000287576.1,ENSG00000287576,6,9,4,7,17,10,7
ENSG00000287577.1,ENSG00000287577,0,0,0,0,0,0,0
ENSG00000287578.1,ENSG00000287578,0,0,0,0,0,0,0
ENSG00000287579.1,ENSG00000287579,0,0,0,0,0,0,0
ENSG00000287580.1,ENSG00000287580,0,0,0,0,0,0,0
ENSG00000287581.1,ENSG00000287581,1,0,1,0,0,0,1
ENSG00000287582.1,ENSG00000287582,0,0,0,0,0,0,0
ENSG00000287583.1,ENSG00000287583,0,0,0,0,0,2,0
ENSG00000287584.1,ENSG00000287584,2,3,1,1,5,1,2
ENSG00000287585.2,ENSG00000287585,0,0,0,0,0,0,0
ENSG00000287586.1,ENSG00000287586,0,0,0,0,0,0,0
ENSG00000287587.1,ENSG00000287587,0,0,0,0,0,0,0
ENSG00000287588.1,ENSG00000287588,0,0,0,0,0,0,0
ENSG00000287589.1,ENSG00000287589,0,0,0,0,0,0,0
ENSG00000287590.1,ENSG00000287590,0,0,0,1,2,0,0
ENSG00000287591.1,ENSG00000287591,0,0,0,0,0,0,0
ENSG00000287592.1,ENSG00000287592,0,1,0,0,1,0,0
ENSG00000287593.1,ENSG00000287593,5,3,27,31,8,6,8
ENSG00000287594.3,ENSG00000287594,4,3,0,0,9,6,3
ENSG00000287595.3,ENSG00000287595,1,0,0,0,1,0,0
ENSG00000287596.1,ENSG00000287596,0,0,0,0,0,0,0
ENSG00000287597.1,ENSG00000287597,0,1,0,0,1,1,0
ENSG00000287598.1,ENSG00000287598,0,1,0,0,0,0,0
ENSG00000287599.1,ENSG00000287599,0,0,0,0,0,0,0
ENSG00000287600.1,ENSG00000287600,0,0,0,0,0,0,0
ENSG00000287601.1,ENSG00000287601,1,3,0,3,1,2,0
ENSG00000287602.1,ENSG00000287602,0,0,0,0,0,0,0
ENSG00000287603.1,ENSG00000287603,1,0,0,0,0,0,1
ENSG00000287605.1,ENSG00000287605,0,0,0,0,0,0,0
ENSG00000287607.1,ENSG00000287607,0,0,0,0,0,0,0
ENSG00000287608.1,ENSG00000287608,0,0,0,0,0,0,0
ENSG00000287609.1,ENSG00000287609,0,0,0,0,0,0,1
ENSG00000287610.1,ENSG00000287610,0,0,0,0,0,0,0
ENSG00000287611.3,ENSG00000287611,0,1,0,0,0,1,0
ENSG00000287612.1,ENSG00000287612,0,0,0,0,0,0,0
ENSG00000287613.1,ENSG00000287613,0,1,0,0,0,0,0
ENSG00000287614.1,ENSG00000287614,0,0,0,0,0,0,0
ENSG00000287615.1,ENSG00000287615,0,0,0,0,0,0,0
ENSG00000287616.1,ENSG00000287616,2,6,0,5,2,0,2
ENSG00000287617.1,ENSG00000287617,1,2,2,0,1,1,0
ENSG00000287618.1,ENSG00000287618,0,0,0,0,0,0,0
ENSG00000287619.1,ENSG00000287619,1,4,4,2,3,2,3
ENSG00000287620.1,ENSG00000287620,17,14,2,8,6,1,4
ENSG00000287621.1,ENSG00000287621,0,0,0,0,0,0,0
ENSG00000287622.1,ENSG00000287622,0,0,0,0,0,0,0
ENSG00000287623.1,ENSG00000287623,0,0,0,0,0,0,1
ENSG00000287624.1,ENSG00000287624,1,0,0,1,0,0,0
ENSG00000287625.1,ENSG00000287625,2,3,0,2,1,2,1
ENSG00000287626.1,ENSG00000287626,0,0,0,0,0,0,0
ENSG00000287627.1,ENSG00000287627,0,0,0,0,0,0,0
ENSG00000287628.1,ENSG00000287628,0,0,0,0,0,0,0
ENSG00000287629.1,ENSG00000287629,0,0,0,1,0,0,0
ENSG00000287630.1,ENSG00000287630,1,0,3,2,2,1,2
ENSG00000287631.1,ENSG00000287631,0,0,0,0,0,0,0
ENSG00000287632.1,ENSG00000287632,0,0,0,0,0,0,0
ENSG00000287633.1,ENSG00000287633,0,0,0,0,0,0,0
ENSG00000287634.1,ENSG00000287634,0,0,0,0,0,0,0
ENSG00000287635.1,ENSG00000287635,0,0,0,0,0,0,4
ENSG00000287636.2,ENSG00000287636,2,0,0,0,0,0,0
ENSG00000287637.1,ENSG00000287637,4,1,1,0,1,1,4
ENSG00000287639.1,ENSG00000287639,0,0,0,0,0,0,0
ENSG00000287640.1,ENSG00000287640,0,0,0,0,0,0,0
ENSG00000287641.1,ENSG00000287641,0,0,0,0,1,0,0
ENSG00000287642.3,ENSG00000287642,0,7,4,0,7,6,1
ENSG00000287643.1,ENSG00000287643,2,0,0,2,0,0,0
ENSG00000287644.1,ENSG00000287644,0,0,0,0,1,0,0
ENSG00000287645.1,ENSG00000287645,0,0,1,0,0,0,0
ENSG00000287646.1,ENSG00000287646,2,1,0,0,0,0,0
ENSG00000287647.1,ENSG00000287647,0,0,0,0,0,0,0
ENSG00000287649.1,ENSG00000287649,0,1,0,0,3,2,1
ENSG00000287650.1,ENSG00000287650,0,0,0,0,0,0,0
ENSG00000287651.1,ENSG00000287651,0,0,0,0,0,1,0
ENSG00000287652.1,ENSG00000287652,0,0,0,0,0,0,0
ENSG00000287653.1,ENSG00000287653,0,0,0,0,0,0,0
ENSG00000287654.1,ENSG00000287654,3,1,1,0,0,1,1
ENSG00000287655.1,ENSG00000287655,0,0,1,0,0,2,0
ENSG00000287656.1,ENSG00000287656,0,0,0,0,0,0,0
ENSG00000287657.1,ENSG00000287657,1,0,1,0,0,0,0
ENSG00000287658.1,ENSG00000287658,0,0,0,0,0,0,0
ENSG00000287659.1,ENSG00000287659,0,0,0,0,0,0,0
ENSG00000287660.1,ENSG00000287660,0,0,0,0,0,0,0
