gene_id,gene_name,logFC,AveExpr,t,P.Value,adj.P.Val,B,contrast
ENSG00000271447.6,MMP28,-0.816860338782127,-2.44830884959133,-0.564440672004103,0.60549926082807,0.80722398101267,-5.33243317299969,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271452.1,ENSG00000271452,-0.748208753301755,-0.912769617663135,-0.92741591967331,0.411173405485333,0.689952802127948,-5.3076552748992,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271474.1,UNC5C-AS1,2.96723874499244,0.149107160297806,3.77314922458815,0.0233072102967042,0.310805687717964,-2.86374601240315,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271503.7,CCL5,-1.13959800635397,-0.81103230111797,-0.771504889907125,0.487556795231677,0.735370290968866,-5.46604406559924,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271533.1,ENSG00000271533,0.237924024007604,1.22032102090209,0.460218744596976,0.671569188268114,0.844872757399646,-5.88970296427196,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271551.2,ENSG00000271551,0.773768322030624,-0.859404537071239,0.752232365170553,0.497746563687633,0.741950903578804,-5.37343080359301,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271553.1,ENSG00000271553,0.075067566843429,-2.83917522817154,0.0634695595367906,0.952732451126162,0.980573959024357,-5.37768841794845,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271576.2,PRKACB-DT,0.329396084059702,-0.00466989021978645,0.478433027512961,0.659723903624465,0.838055452876544,-5.70320283737479,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271590.1,ENSG00000271590,-1.89303336074677,-2.32351034466416,-2.07095604262885,0.114227778462916,0.433465414798305,-4.11770927009069,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271601.4,LIX1L,0.321353518879631,5.59423645767374,1.19590157820625,0.303989014802562,0.613867339610873,-6.01316361253591,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271614.1,ATP2B1-AS1,1.4853823374235,0.232034613525964,1.93143466412974,0.132851628367025,0.455889592567526,-4.36120192703022,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271643.2,PDCD6IP-DT,-1.44189068503119,3.2132207891908,-4.32990879989815,0.0152533304627577,0.289667453453364,-2.53384223519334,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271646.1,IRF2-DT,1.58237043188106,-3.03729562774601,0.983966424353981,0.38610219545299,0.673132043405335,-4.87041715782512,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271659.1,ENSG00000271659,2.28565101319914,-2.61729551249795,1.88547830722812,0.139709885206269,0.465324808809077,-4.21374806031085,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271709.1,ENSG00000271709,-6.35055022452322,-3.81397334258748,-6.7439207977179,0.00355118413982007,0.26160860871984,-2.08883643839631,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271714.1,FAM169A-AS1,1.29611004212865,-2.09349549573792,1.10299735426807,0.337751214719371,0.640238824869149,-4.89939620229551,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271737.2,ENSG00000271737,0.969858812605023,-0.851673767044359,1.16938944017516,0.313281663895493,0.62026625026852,-5.01402867822324,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271743.1,ENSG00000271743,4.09049405164869,-2.98380740368159,3.15930360819053,0.0391572851478383,0.329347041489841,-3.45870005783304,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271754.1,ENSG00000271754,-0.944941125152786,-2.94894443658919,-0.778357563724668,0.483973322636457,0.733866113042029,-5.13375267886936,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271755.1,ENSG00000271755,-0.0191047608137953,-2.255304438128,-0.0185196843843702,0.986197072672375,0.994377651876273,-5.47596512244519,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271780.2,ENSG00000271780,1.68556240403662,-1.16490165903484,1.77336093835156,0.158139058222984,0.485288776848655,-4.38182810824165,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271781.1,ENSG00000271781,-0.222820334428529,-1.22003285931432,-0.284963267154836,0.79118530077196,0.908445365001978,-5.62036650761567,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271784.1,TP53RK-DT,-0.678336213742418,-2.32351034466416,-0.599587097363436,0.584191564308656,0.794825319316333,-5.3237040302133,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271787.1,ENSG00000271787,1.890770649838,-2.17496840496007,1.58349323082236,0.195654926559339,0.523068230039548,-4.47154772017648,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271789.1,ENSG00000271789,-0.594434781091839,-1.85194569147737,-0.650669584543992,0.554143260149762,0.776926998843512,-5.35723981338257,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271795.1,ENSG00000271795,-1.31263909197108,-2.18999770146958,-1.44286937953869,0.229474760444994,0.553794999572271,-4.69016509692041,vsmc_C224Y_cluster_CAD_vs_ISO
